oneb_Metadata_Treatment_Dose_Inhibitor_Dose,DMSO_0.100_DMSO_0.025,DMSO_0.100_DMSO_1.0,DMSO_0.100_Z-VAD-FMK_100.0,DMSO_0.100_Z-VAD-FMK_30.0,Disulfiram_0.100_DMSO_0.025,Disulfiram_1.000_DMSO_0.025,Disulfiram_2.500_DMSO_0.025,Disulfiram_2.5_DMSO_0.025,Flagellin_0.100_DMSO_0.00025,Flagellin_0.100_DMSO_0.025,Flagellin_1.000_DMSO_0.00025,Flagellin_1.000_DMSO_0.025,Flagellin_1.000_Disulfiram_1.0,H2O2_100.000_DMSO_0.025,H2O2_100.000_Disulfiram_1.0,H2O2_100.000_Z-VAD-FMK_100.0,LPS_0.010_DMSO_0.025,LPS_0.100_DMSO_0.025,LPS_1.000_DMSO_0.025,LPS_10.000_DMSO_0.025,LPS_10.000_Disulfiram_0.1,LPS_10.000_Disulfiram_1.0,LPS_10.000_Disulfiram_2.5,LPS_10.000_Z-VAD-FMK_100.0,LPS_100.000_DMSO_0.025,LPS_Nigericin_1.000_1.0_DMSO_0.025,LPS_Nigericin_1.000_10.0_DMSO_0.025,LPS_Nigericin_1.000_10.0_Disulfiram_1.0,LPS_Nigericin_1.000_10.0_Z-VAD-FMK_100.0,LPS_Nigericin_1.000_3.0_DMSO_0.025,LPS_Nigericin_100.000_1.0_DMSO_0.025,LPS_Nigericin_100.000_10.0_DMSO_0.025,LPS_Nigericin_100.000_3.0_DMSO_0.025,Thapsigargin_1.000_DMSO_0.025,Thapsigargin_10.000_DMSO_0.025,Topotecan_10.000_DMSO_0.025,Topotecan_20.000_DMSO_0.025,Topotecan_5.000_DMSO_0.025,media ctr_0_Media ctr_0.0,media ctr_0_Media_0.0
LPS_Nigericin_1.000_10.0_DMSO_0.025,0.6594659319431464,0.6463521065746831,0.7287212457127579,0.6867085640034122,0.679119389967439,0.6697657264991421,0.661686748476751,0.6408941845182616,0.8335999594876745,0.832137707104758,0.8605476307075368,0.8621133727221713,0.8804522715297266,0.639589958352278,0.7267120113718866,0.7076028087588293,0.8670492343014172,0.8689804449013719,0.8740037440244542,0.8753461055972914,0.9097874919396172,0.9069460154292277,0.9112110989130111,0.8360974389178553,0.885499426190869,0.9926871650809218,1.0,0.9822175698654666,0.7612049796652928,0.9979934149146098,0.9635853904167964,0.9910675337973547,0.9916780179597261,0.709074099257844,0.7363601344859456,0.6404319766461053,0.6488074266911426,0.6487838499174949,0.6414454566961487,0.646326572421084
LPS_Nigericin_1.000_10.0_Disulfiram_1.0,0.6450104519304385,0.6318451963646307,0.720627164708152,0.6747282534565163,0.6672458526983808,0.6637215812340977,0.654069212316051,0.6401775867103092,0.8283317923310279,0.8284513013773757,0.8599713324132479,0.8586456993700153,0.8885767149889278,0.6256422590040979,0.7222030914739184,0.6997684595871376,0.8672357836185429,0.8695545335172855,0.874693187317384,0.8788244496022833,0.9220839227739723,0.9186310400184443,0.9201291494911207,0.8542212558004502,0.88705338712054,0.9876736826225381,0.9822175698654666,1.0,0.7599211911169572,0.9838751200571566,0.9633249230955881,0.9657158509236204,0.9760279308552825,0.6993492148045795,0.7258263190146923,0.6356882780759583,0.6353187990538882,0.6387882393906126,0.6258087783999801,0.6295171965518415
LPS_Nigericin_1.000_10.0_Z-VAD-FMK_100.0,0.7261125942963937,0.8083397621386136,0.8152100740413336,0.7745057673596567,0.7511713342095623,0.7428817320542975,0.744657675493257,0.7203650428815983,0.6210295813417646,0.6255256881190241,0.6002470579984317,0.6113137346721295,0.6183124505285507,0.7140332149524287,0.7385345177795106,0.7800265999156529,0.5896058813698587,0.5904837101194336,0.58599601604513,0.5899223970846463,0.6178360048891193,0.6206680398453837,0.6216614107862372,0.9279455844531924,0.5903971709822624,0.7390955964148993,0.7612049796652928,0.7599211911169572,1.0,0.7593586731303835,0.6932148629627171,0.7415389544193581,0.7438884485265874,0.7343099049354079,0.7421553130672688,0.7150458045740179,0.7279132607025137,0.7300222941550674,0.7032813924400886,0.699722880387304
LPS_Nigericin_1.000_3.0_DMSO_0.025,0.653069102634304,0.6413442263834666,0.7343594958982677,0.6851701445454856,0.6726816015501713,0.6639002560180671,0.6541645735602447,0.634881951159382,0.8266980243808254,0.8246429163776062,0.8547806157208149,0.8552668014472459,0.8774084096890956,0.6308352430783131,0.7225263516384428,0.7141905468639574,0.8633555757061123,0.8657156741287639,0.8707058690115203,0.8721476781050291,0.9107745823452066,0.9064666798408139,0.9098612443977745,0.842353857778305,0.8827535548414279,0.9908773356615144,0.9979934149146098,0.9838751200571566,0.7593586731303835,1.0,0.9598003096105671,0.9905385895497716,0.9887483195234906,0.7090090933079969,0.7371562715452836,0.6351417463674284,0.6420821454813653,0.6421708737891764,0.6324598839718454,0.6372298212212529
LPS_Nigericin_100.000_1.0_DMSO_0.025,0.6889541142292007,0.6168776528653361,0.7270568170344629,0.7123825593313879,0.7085683293449291,0.69775703737631,0.6888765865452466,0.6738682353307239,0.9217773963499694,0.9235578849054047,0.947681813240275,0.948127675911953,0.9504939382399304,0.6763017648002674,0.7708603161816507,0.7131171569324181,0.9489099695405845,0.949615970394282,0.9527006054216297,0.9548582148907483,0.9600864300581416,0.9607563919553156,0.9688478305262981,0.7895749628866894,0.9605939575956504,0.98072232694388,0.9635853904167964,0.9633249230955881,0.6932148629627171,0.9598003096105671,1.0,0.9543976700839745,0.9800089633323429,0.7404739800704088,0.7642167638275692,0.6729242015525888,0.6752220780353448,0.6783875163852895,0.6822207186630669,0.6892080938128831
LPS_Nigericin_100.000_10.0_DMSO_0.025,0.6598096700188999,0.6377639231352459,0.7168682862211352,0.6779160803129602,0.6760539874876625,0.6685957817611731,0.6610146624548399,0.6295977650374226,0.8289291554518244,0.8274719375944309,0.8525544400598004,0.855185644471551,0.8679793415015112,0.6401133720808299,0.7238431548413321,0.6955885613120256,0.8586149043171285,0.8605078060112727,0.8667333584140394,0.8654803252375104,0.8970788169995669,0.8926661643064749,0.8989700832903745,0.8117085950699213,0.8775605013280198,0.9797126879331086,0.9910675337973547,0.9657158509236204,0.7415389544193581,0.9905385895497716,0.9543976700839745,1.0,0.9905771750101516,0.7039877323655692,0.7291124936539257,0.6341742742374065,0.6455960397814691,0.6446787553838713,0.644492645700711,0.6530050996137885
LPS_Nigericin_100.000_3.0_DMSO_0.025,0.6701969086131914,0.6381816516084212,0.7181981895350552,0.6902562388733039,0.6894551248285136,0.6792630480609125,0.672714761896218,0.6475697662209313,0.863413912747622,0.8631513569414064,0.8865056187832319,0.8898531640814573,0.8981257100575585,0.6527797363546115,0.7401972560127145,0.6966470875341081,0.8898608015213296,0.8911968415213031,0.8960741972297147,0.8967843871335008,0.9188619384118291,0.9184050499238948,0.9249018779348959,0.8162573750947864,0.9057900636113033,0.9918230009630048,0.9916780179597261,0.9760279308552825,0.7438884485265874,0.9887483195234906,0.9800089633323429,0.9905771750101516,1.0,0.7163397814583976,0.7415824353240014,0.6471190489717589,0.6565984094678614,0.6573034293766294,0.6571992411397227,0.6636276722144092
Thapsigargin_1.000_DMSO_0.025,0.9355270029716769,0.8431336924950187,0.8897719105790701,0.94383281344588,0.9443244021656976,0.9364155182977715,0.9263235369065588,0.9090364406457164,0.830582989082031,0.8318561208227767,0.7939133177558998,0.800044357792381,0.7620218288034933,0.9227346889060379,0.9500795328582475,0.8967220182490967,0.7649816637378039,0.7644645461536339,0.7517354430899612,0.7485966056265515,0.7305283122168063,0.7209408530091608,0.732516985286152,0.7834753390570649,0.7461058504905479,0.7182428638241308,0.709074099257844,0.6993492148045795,0.7343099049354079,0.7090090933079969,0.7404739800704088,0.7039877323655692,0.7163397814583976,1.0,0.9787424472163943,0.9249547750567877,0.9265422294658304,0.9291782151522207,0.9223605279829241,0.9220387110571012
Thapsigargin_10.000_DMSO_0.025,0.8928358869278149,0.8099882890419299,0.9054930061424201,0.9403539423855947,0.909821168387527,0.8976178160414056,0.8855681446472343,0.8511763835013461,0.845298514819178,0.8459801137323705,0.8128476923998306,0.8197934166673547,0.7929625909343258,0.8745999625932448,0.9300239992917987,0.9100818261913557,0.7905708312710159,0.7909400331295883,0.7789489665904152,0.7765305340013443,0.7588793623064751,0.7510285068219151,0.7610811003755784,0.8072451919231906,0.7726214156999174,0.7414654336134312,0.7363601344859456,0.7258263190146923,0.7421553130672688,0.7371562715452836,0.7642167638275692,0.7291124936539257,0.7415824353240014,0.9787424472163943,1.0,0.8696787051122081,0.8790271143921182,0.8779097400592776,0.8801093564074908,0.8884567873058413
Topotecan_10.000_DMSO_0.025,0.9878841615887308,0.909274235532791,0.8507689183679908,0.9266075718308892,0.9835760788417844,0.9839754546782669,0.9809147093989933,0.9795949048028757,0.7646601957830933,0.7677307966618382,0.7316056208008118,0.7324990320782109,0.6956471769836442,0.9869126760680097,0.9575279204411724,0.8566759698975198,0.6994195098254484,0.6975692790708238,0.685959616793366,0.6808944153153513,0.6668676508008498,0.6553921528929925,0.6668756494035883,0.7236376279129929,0.6806269000010541,0.6555894070220402,0.6404319766461053,0.6356882780759583,0.7150458045740179,0.6351417463674284,0.6729242015525888,0.6341742742374065,0.6471190489717589,0.9249547750567877,0.8696787051122081,1.0,0.9900407249477082,0.9948522769884136,0.9789803979351971,0.9614793310143922
Topotecan_20.000_DMSO_0.025,0.9961586027478321,0.9277335665724395,0.8586854275849282,0.9347620934100007,0.9931631986090864,0.9902923377876547,0.9891929799292717,0.9703748342967864,0.7687921057798741,0.7703925710985281,0.7326623796679435,0.7366320099372548,0.7026206137167345,0.9946283751823368,0.96255263354857,0.8609300305675079,0.7031506639272646,0.701209590544099,0.6899739230361795,0.6838704409555922,0.6674459480338548,0.6592136573282069,0.6709335969136079,0.7238866087354521,0.6829877538143135,0.6574978686686486,0.6488074266911426,0.6353187990538882,0.7279132607025137,0.6420821454813653,0.6752220780353448,0.6455960397814691,0.6565984094678614,0.9265422294658304,0.8790271143921182,0.9900407249477082,1.0,0.9956888604725412,0.9907777495918652,0.9762237028268632
Topotecan_5.000_DMSO_0.025,0.9942712092730628,0.922126249600187,0.8588007875880879,0.9348158256215395,0.990932969438368,0.9888302559099199,0.9881884836516428,0.976575695655458,0.7686637711569695,0.7714060966454536,0.7341231146527473,0.736860109551737,0.7006015988807123,0.9940840244820008,0.9613786808943996,0.8617468591913436,0.7031868059042287,0.7011774303615109,0.6900253148045087,0.6844287442299531,0.6683274826246528,0.6588680473377085,0.6705946555266322,0.7290416724292302,0.6836760649829234,0.6601207471589284,0.6487838499174949,0.6387882393906126,0.7300222941550674,0.6421708737891764,0.6783875163852895,0.6446787553838713,0.6573034293766294,0.9291782151522207,0.8779097400592776,0.9948522769884136,0.9956888604725412,1.0,0.9873619643494246,0.9706189122392133
media ctr_0_Media ctr_0.0,0.9941237476530829,0.9028421665883029,0.8408020889152367,0.9268706904577815,0.9909120402534766,0.989367702242474,0.9904800125132478,0.9581475619705302,0.7955447540265722,0.7973155534681274,0.755067527164196,0.7612659534411159,0.7182386517161151,0.9958382286843145,0.9676874764784396,0.8415940585135336,0.7232215503511153,0.7208942829375272,0.7100073144190366,0.7026926305434985,0.6742413516216395,0.6677380161928993,0.6829065718290946,0.6996033863269719,0.7014327044214909,0.6511903213197842,0.6414454566961487,0.6258087783999801,0.7032813924400886,0.6324598839718454,0.6822207186630669,0.644492645700711,0.6571992411397227,0.9223605279829241,0.8801093564074908,0.9789803979351971,0.9907777495918652,0.9873619643494246,1.0,0.9906254096502087
media ctr_0_Media_0.0,0.983757513505176,0.8874578545116284,0.836955060091303,0.921118542058201,0.9814651180542291,0.9814712436866797,0.9795543163898041,0.9368945224854865,0.8110043341294311,0.8139010434445072,0.7672940515972708,0.7764452575064505,0.7313070077185229,0.9828130807787716,0.9694751438312903,0.836831351335008,0.7347198935643667,0.7331514508896366,0.7218089755844511,0.7140360519971157,0.6819878373586601,0.6770784896683362,0.6922065149804246,0.6976877851762076,0.7126741405825547,0.6545278659957278,0.646326572421084,0.6295171965518415,0.699722880387304,0.6372298212212529,0.6892080938128831,0.6530050996137885,0.6636276722144092,0.9220387110571012,0.8884567873058413,0.9614793310143922,0.9762237028268632,0.9706189122392133,0.9906254096502087,1.0
