feature	r2_score	Metadata_number_of_singlecells	DMSO 0.1%_0	Disulfiram_0.1µM
Cytoplasm_AreaShape_Zernike_9_3	0.0008117121652450043	0.00010362571378837347	-0.007027034860793844	0.007027034860793965
Cytoplasm_AreaShape_Zernike_9_5	0.0002700260421255596	5.7455278681225094e-05	0.0009660687956568094	-0.000966068795656826
Cytoplasm_AreaShape_Zernike_9_7	0.00017826342003457452	3.871292392448941e-05	0.005634620474175626	-0.005634620474175722
Cytoplasm_AreaShape_Zernike_9_9	0.00025644397909796446	5.1955650236461896e-05	0.003795604493085597	-0.0037956044930856623
Cytoplasm_Correlation_Correlation_CorrDNA_CorrER	0.0012062056827401024	-1.0954682210161455e-05	-0.03509396739613501	0.035093967396135614
Cytoplasm_Correlation_Correlation_CorrDNA_CorrGasdermin	0.004319882021311838	-0.00012313950908901032	-0.052066604125981075	0.05206660412598196
Cytoplasm_Correlation_Correlation_CorrDNA_CorrMito	0.005460210718039815	-0.0001918867264959624	-0.043012668064955885	0.04301266806495663
Cytoplasm_Correlation_Correlation_CorrDNA_CorrPM	3.6412148075815054e-05	9.503882901422737e-06	-0.006241627627605471	0.006241627627605577
Cytoplasm_Correlation_Correlation_CorrDNA_CorrRNA	0.0008776644953897295	1.3750006863403172e-05	-0.03132900641466945	0.031329006414669985
Cytoplasm_Correlation_Correlation_CorrER_CorrGasdermin	0.013036969334229265	0.0004027017166858412	0.009649532860974348	-0.009649532860974515
Cytoplasm_Correlation_Correlation_CorrER_CorrMito	0.00987211757306694	0.000334704154364209	0.017972329629683308	-0.017972329629683616
Cytoplasm_Correlation_Correlation_CorrER_CorrPM	0.0026909860607793323	0.00012643814645549317	0.03191419648381935	-0.0319141964838199
Cytoplasm_Correlation_Correlation_CorrER_CorrRNA	0.058665673701753795	0.0018963345867207574	-0.0004334668640749897	0.00043346686407499724
Cytoplasm_Correlation_Correlation_CorrGasdermin_CorrMito	0.07050606995833564	0.0017269793119003964	-0.016718567192358477	0.01671856719235876
Cytoplasm_Correlation_Correlation_CorrGasdermin_CorrPM	0.0010736080181552587	6.361737000466972e-05	0.0258076237077453	-0.02580762370774575
Cytoplasm_Correlation_Correlation_CorrGasdermin_CorrRNA	0.03354770936791018	0.0006793273493256024	0.023249927362808107	-0.023249927362808506
Cytoplasm_Correlation_Correlation_CorrMito_CorrPM	0.0011163118944113037	5.64377081005887e-05	0.028650658924623082	-0.028650658924623578
Cytoplasm_Correlation_Correlation_CorrMito_CorrRNA	0.024173636534449816	0.0005537372672026476	0.029748084191779288	-0.0297480841917798
Cytoplasm_Correlation_Correlation_CorrPM_CorrRNA	0.005449205744661789	0.0002526244179090363	0.01838306903459422	-0.01838306903459454
Cytoplasm_Correlation_K_CorrDNA_CorrER	0.003861610136034588	-0.00015583598304279523	0.0024692551459940125	-0.002469255145994055
Cytoplasm_Correlation_K_CorrDNA_CorrGasdermin	0.000389081602394703	5.773148133538931e-06	-0.009739972324061761	0.009739972324061928
Cytoplasm_Correlation_K_CorrDNA_CorrMito	0.0010258690769638923	-3.009332544871106e-05	-0.024845734088085547	0.024845734088085974
Cytoplasm_Correlation_K_CorrDNA_CorrPM	0.000498710226284671	-6.701430576215036e-05	-0.015450452785600772	0.015450452785601037
Cytoplasm_Correlation_K_CorrDNA_CorrRNA	0.0007013912277198386	-4.893171857340707e-05	0.006561657669469449	-0.0065616576694695625
Cytoplasm_Correlation_K_CorrER_CorrDNA	0.0031959861007265777	0.0002074240795471585	-0.01401382615117927	0.014013826151179515
Cytoplasm_Correlation_K_CorrER_CorrGasdermin	0.005346667363865465	0.0001305619434610271	-0.01444133779051356	0.01444133779051381
Cytoplasm_Correlation_K_CorrER_CorrMito	0.004395840926667893	0.00016363584294759375	-0.030550182679430972	0.0305501826794315
Cytoplasm_Correlation_K_CorrER_CorrPM	0.026204221145810336	0.0006895672071167908	-0.08258433476060245	0.08258433476060387
Cytoplasm_Correlation_K_CorrER_CorrRNA	0.0792430049269075	0.0010990702616153858	0.03091044652955867	-0.030910446529559203
Cytoplasm_Correlation_K_CorrGasdermin_CorrDNA	0.0007724201418616294	-6.093398504541925e-05	0.026823459963831578	-0.026823459963832036
Cytoplasm_Correlation_K_CorrGasdermin_CorrER	0.011702249374807572	-0.00030476907349131577	0.021182029275916173	-0.021182029275916538
Cytoplasm_Correlation_K_CorrGasdermin_CorrMito	0.028334258622682795	-0.00040577116535316305	-0.06862119185836464	0.06862119185836582
Cytoplasm_Correlation_K_CorrGasdermin_CorrPM	0.0023683986505818044	-0.00016538641136699597	0.03226853879641204	-0.03226853879641259
Cytoplasm_Correlation_K_CorrGasdermin_CorrRNA	0.006778321279914179	-0.0001947259531016464	0.05735985909728386	-0.05735985909728484
Cytoplasm_Correlation_K_CorrMito_CorrDNA	0.0011330011278265495	-2.7662270983952964e-06	0.034352953145184745	-0.034352953145185335
Cytoplasm_Correlation_K_CorrMito_CorrER	0.004714978264307557	-0.00017007448438061367	0.01822849571968101	-0.018228495719681322
Cytoplasm_Correlation_K_CorrMito_CorrGasdermin	0.007804246331270082	0.00010205352975872101	0.02470146908801933	-0.024701469088019755
Cytoplasm_Correlation_K_CorrMito_CorrPM	0.002341634263182679	-6.0012996079924516e-05	0.0496821972353466	-0.049682197235347454
Cytoplasm_Correlation_K_CorrMito_CorrRNA	0.002871615344086198	-6.420639715863256e-05	0.035603571780176396	-0.03560357178017701
Cytoplasm_Correlation_K_CorrPM_CorrDNA	3.742987534050002e-05	-1.2977483329870538e-05	0.0060081751484351124	-0.0060081751484352165
Cytoplasm_Correlation_K_CorrPM_CorrER	0.010046565419725484	-0.00029049747240169656	0.00982314160624448	-0.00982314160624465
Cytoplasm_Correlation_K_CorrPM_CorrGasdermin	8.851334105131059e-05	-9.142688812374878e-07	-0.006934483477701954	0.006934483477702072
Cytoplasm_Correlation_K_CorrPM_CorrMito	0.0007705666212748374	-5.013542286662625e-05	-0.019086437340555557	0.01908643734055589
Cytoplasm_Correlation_K_CorrPM_CorrRNA	0.0033856446473792268	-0.00013529982616888745	0.03116547291980666	-0.0311654729198072
Cytoplasm_Correlation_K_CorrRNA_CorrDNA	0.000625028917938586	4.0147568148482484e-05	-0.026008307624733565	0.026008307624734016
Cytoplasm_Correlation_K_CorrRNA_CorrER	0.09220257223365813	-0.0010906385527339579	-0.026873406619938756	0.026873406619939224
Cytoplasm_Correlation_K_CorrRNA_CorrGasdermin	0.002616434423018843	6.290418451692396e-05	-0.022587953116210917	0.022587953116211305
Cytoplasm_Correlation_K_CorrRNA_CorrMito	0.0038001220450449846	5.168571673110053e-05	-0.05229520325911202	0.05229520325911292
Cytoplasm_Correlation_K_CorrRNA_CorrPM	0.01572884678367692	0.00021310790763227886	-0.14111924016796754	0.14111924016796995
Cytoplasm_Correlation_Manders_CorrDNA_CorrER	0.0046383050004964455	0.0002123482003057392	0.007459669417742265	-0.007459669417742393
Cytoplasm_Correlation_Manders_CorrDNA_CorrGasdermin	0.0005754413454382989	5.5880362370145765e-05	0.009203127654787006	-0.009203127654787164
Cytoplasm_Correlation_Manders_CorrDNA_CorrMito	0.0006575841399335536	6.0034019084453576e-05	0.013735709496398036	-0.013735709496398272
Cytoplasm_Correlation_Manders_CorrDNA_CorrPM	0.0007408767758714241	0.00010519092868467202	0.004922737475075328	-0.004922737475075413
Cytoplasm_Correlation_Manders_CorrDNA_CorrRNA	0.00172015771279177	0.00012073399357159449	0.0035547144032627744	-0.0035547144032628364
Cytoplasm_Correlation_Manders_CorrER_CorrDNA	0.014449959798922163	-0.00044145597630359943	0.008458350017502777	-0.008458350017502923
Cytoplasm_Correlation_Manders_CorrER_CorrGasdermin	0.00048812797652286743	5.0076216925169484e-05	0.01018959335637536	-0.010189593356375535
Cytoplasm_Correlation_Manders_CorrER_CorrMito	0.0007287771201154314	6.60546538600928e-05	0.014675622487961639	-0.014675622487961894
Cytoplasm_Correlation_Manders_CorrER_CorrPM	0.0003442976612210158	6.517901168598262e-05	0.002729056026700766	-0.002729056026700813
Cytoplasm_Correlation_Manders_CorrER_CorrRNA	0.000422540581447306	7.600579934152293e-05	-0.018753721597950898	0.01875372159795122
Cytoplasm_Correlation_Manders_CorrGasdermin_CorrDNA	0.012373478956409056	-0.0004094824962174609	0.013268892379237718	-0.013268892379237947
Cytoplasm_Correlation_Manders_CorrGasdermin_CorrER	0.01115471857327388	0.0003209206913278146	0.02112023127763408	-0.02112023127763444
Cytoplasm_Correlation_Manders_CorrGasdermin_CorrMito	0.00028373917441570917	4.671630685763312e-05	0.005358293037970338	-0.00535829303797043
Cytoplasm_Correlation_Manders_CorrGasdermin_CorrPM	0.000298267423701315	6.779930043234397e-05	0.004221937243500929	-0.004221937243501001
Cytoplasm_Correlation_Manders_CorrGasdermin_CorrRNA	0.006232073007851335	0.0002332124659178772	0.007810159642312601	-0.007810159642312736
Cytoplasm_Correlation_Manders_CorrMito_CorrDNA	0.012693176265968109	-0.0004168483553266591	0.014882371882358768	-0.014882371882359021
Cytoplasm_Correlation_Manders_CorrMito_CorrER	0.01106324113956103	0.0003180512101967187	0.02356936733471334	-0.023569367334713747
Cytoplasm_Correlation_Manders_CorrMito_CorrGasdermin	0.00015780543428567384	3.085933273742983e-05	0.0029438150387176383	-0.002943815038717689
Cytoplasm_Correlation_Manders_CorrMito_CorrPM	0.0004021305410780718	7.535676215664466e-05	0.002836208321501937	-0.0028362083215019854
Cytoplasm_Correlation_Manders_CorrMito_CorrRNA	0.006545840446390505	0.00023999229449808267	0.009950007679902654	-0.009950007679902827
Cytoplasm_Correlation_Manders_CorrPM_CorrDNA	0.010212632234469554	-0.0003786680410366227	0.0275054507407983	-0.027505450740798774
Cytoplasm_Correlation_Manders_CorrPM_CorrER	0.017638422143643306	0.00040311902831806704	0.0407238792405756	-0.0407238792405763
Cytoplasm_Correlation_Manders_CorrPM_CorrGasdermin	0.003429962254941077	0.00015552328626159241	0.029197118890391685	-0.02919711889039219
Cytoplasm_Correlation_Manders_CorrPM_CorrMito	0.0037753963469487894	0.000178110275410582	0.03133086279930132	-0.031330862799301855
Cytoplasm_Correlation_Manders_CorrPM_CorrRNA	0.013888677612330258	0.00036998864292784553	0.014827268801037633	-0.01482726880103789
Cytoplasm_Correlation_Manders_CorrRNA_CorrDNA	0.013683280719770097	-0.0004341961288486226	0.019722960549902167	-0.019722960549902503
Cytoplasm_Correlation_Manders_CorrRNA_CorrER	0.006106757817420427	0.0002147729278068385	0.03291699058317773	-0.0329169905831783
Cytoplasm_Correlation_Manders_CorrRNA_CorrGasdermin	0.0010779563549926374	4.690761551583659e-05	0.023983827620701614	-0.02398382762070203
Cytoplasm_Correlation_Manders_CorrRNA_CorrMito	0.001475735702877845	6.496122603785685e-05	0.030482317194438696	-0.030482317194439223
Cytoplasm_Correlation_Manders_CorrRNA_CorrPM	0.0004170180136585655	6.333461001983526e-05	0.0019026327918922835	-0.0019026327918923163
Cytoplasm_Correlation_Overlap_CorrDNA_CorrER	0.003428306279246507	-0.00018988544676266402	-0.018662856558309605	0.018662856558309925
Cytoplasm_Correlation_Overlap_CorrDNA_CorrGasdermin	0.01654998978304678	-0.0004307385249806266	-0.029585602839678232	0.029585602839678742
Cytoplasm_Correlation_Overlap_CorrDNA_CorrMito	0.019815052861129057	-0.00047869055835717596	-0.026405425807336583	0.026405425807337044
Cytoplasm_Correlation_Overlap_CorrDNA_CorrPM	0.010886086835298125	-0.0003819213383585316	0.010761132639366539	-0.010761132639366726
Cytoplasm_Correlation_Overlap_CorrDNA_CorrRNA	0.005051821792281919	-0.00022972873912510347	-0.02063805904476974	0.020638059044770094
Cytoplasm_Correlation_Overlap_CorrER_CorrGasdermin	0.0026672194628764023	0.00016609540342131022	0.004330788848311225	-0.004330788848311301
Cytoplasm_Correlation_Overlap_CorrER_CorrMito	0.0017944253117003761	0.00012366720674016627	0.01368497292430523	-0.013684972924305466
Cytoplasm_Correlation_Overlap_CorrER_CorrPM	0.0012023721953841049	6.33138393740266e-05	0.02385814457580728	-0.02385814457580769
Cytoplasm_Correlation_Overlap_CorrER_CorrRNA	0.0007060405220213894	5.750985657951888e-05	0.0168548768931499	-0.01685487689315019
Cytoplasm_Correlation_Overlap_CorrGasdermin_CorrMito	2.9090789690378038e-05	1.7335005082748583e-05	0.0011549747668826498	-0.00115497476688267
Cytoplasm_Correlation_Overlap_CorrGasdermin_CorrPM	0.001977375535506254	-0.00014785534832461442	0.02977187643282169	-0.0297718764328222
Cytoplasm_Correlation_Overlap_CorrGasdermin_CorrRNA	0.0027511522871862537	0.0001326224973071636	0.01796224385815388	-0.01796224385815419
Cytoplasm_Correlation_Overlap_CorrMito_CorrPM	0.002166970658386891	-0.0001687846206368799	0.026391865272037907	-0.026391865272038368
Cytoplasm_Correlation_Overlap_CorrMito_CorrRNA	0.0023768713454211943	8.530302660367679e-05	0.028961974932662747	-0.028961974932663243
Cytoplasm_Correlation_Overlap_CorrPM_CorrRNA	0.0019771379077717643	0.00010919564678428092	0.01950423712757033	-0.019504237127570663
Cytoplasm_Correlation_RWC_CorrDNA_CorrER	0.0026071878512351487	0.0001690875631244321	-0.02782083025932399	0.027820830259324462
Cytoplasm_Correlation_RWC_CorrDNA_CorrGasdermin	0.0014199656198656818	3.739386135146659e-05	-0.036473664711562	0.03647366471156263
Cytoplasm_Correlation_RWC_CorrDNA_CorrMito	0.0014225663566950209	-4.17837719648462e-05	-0.03315063724865467	0.03315063724865524
Cytoplasm_Correlation_RWC_CorrDNA_CorrPM	0.0003894877171106703	6.935769817403015e-05	-0.010866923544824337	0.010866923544824526
Cytoplasm_Correlation_RWC_CorrDNA_CorrRNA	0.0025148210277778915	0.000162423563083332	-0.031514015383866036	0.03151401538386658
Cytoplasm_Correlation_RWC_CorrER_CorrDNA	0.010597344007882925	-0.00036557328650133145	-0.00011721312613993586	0.00011721312613993788
Cytoplasm_Correlation_RWC_CorrER_CorrGasdermin	0.010716950607615572	0.0003121549677797031	0.015204621962608456	-0.015204621962608716
Cytoplasm_Correlation_RWC_CorrER_CorrMito	0.01069302323121979	0.0003083189934899677	0.023827922121642524	-0.023827922121642933
Cytoplasm_Correlation_RWC_CorrER_CorrPM	0.002111904265550635	0.0001384830493617728	0.015906734034169052	-0.01590673403416933
Cytoplasm_Correlation_RWC_CorrER_CorrRNA	0.017798038388051496	0.000630728205370518	-0.012259101318413332	0.012259101318413543
Cytoplasm_Correlation_RWC_CorrGasdermin_CorrDNA	0.010723673251570531	-0.00036940577362907275	0.003847795886195904	-0.0038477958861959705
Cytoplasm_Correlation_RWC_CorrGasdermin_CorrER	0.024777791290759632	0.0004942306560694654	0.020288626963668118	-0.020288626963668465
Cytoplasm_Correlation_RWC_CorrGasdermin_CorrMito	0.02910570910074539	0.000690050422945442	-0.014507451963039365	0.014507451963039616
Cytoplasm_Correlation_RWC_CorrGasdermin_CorrPM	0.0004368907341119055	7.848836505836895e-05	-0.0034458022196315052	0.0034458022196315642
Cytoplasm_Correlation_RWC_CorrGasdermin_CorrRNA	0.03117443207236592	0.0005330269618183168	0.016172139837601428	-0.016172139837601705
Cytoplasm_Correlation_RWC_CorrMito_CorrDNA	0.011470934392080467	-0.00038508597154641603	0.006669462041813458	-0.006669462041813573
Cytoplasm_Correlation_RWC_CorrMito_CorrER	0.024081342246804804	0.000485939336670356	0.027368728246643242	-0.027368728246643714
Cytoplasm_Correlation_RWC_CorrMito_CorrGasdermin	0.008475571394809811	0.0002712919190989816	-0.0037873866359369613	0.003787386635937027
Cytoplasm_Correlation_RWC_CorrMito_CorrPM	0.0004155525685143324	7.668803760019566e-05	-0.0013767081150609373	0.001376708115060961
Cytoplasm_Correlation_RWC_CorrMito_CorrRNA	0.02737088470513227	0.0005104042321164344	0.02419647005251381	-0.024196470052514227
Cytoplasm_Correlation_RWC_CorrPM_CorrDNA	0.006889048292118671	-0.00030229374356107765	0.024263622695892842	-0.024263622695893258
Cytoplasm_Correlation_RWC_CorrPM_CorrER	0.020632408474680064	0.0004372377490288941	0.04380296481762967	-0.04380296481763043
Cytoplasm_Correlation_RWC_CorrPM_CorrGasdermin	0.0032368995999919603	0.00017295630373973336	0.02098523538682868	-0.020985235386829046
Cytoplasm_Correlation_RWC_CorrPM_CorrMito	0.003397352675711951	0.00018728547370836413	0.022389475736313613	-0.022389475736314
Cytoplasm_Correlation_RWC_CorrPM_CorrRNA	0.018268450985055584	0.0004401831982881359	0.018130250460338282	-0.018130250460338594
Cytoplasm_Correlation_RWC_CorrRNA_CorrDNA	0.009579689045910333	-0.0003536811762707393	0.014348742210718596	-0.014348742210718843
Cytoplasm_Correlation_RWC_CorrRNA_CorrER	0.01494417974611617	0.0003829772312572563	0.03212030090294179	-0.03212030090294234
Cytoplasm_Correlation_RWC_CorrRNA_CorrGasdermin	0.012719242329336411	0.0003226518452470549	0.03463707608967121	-0.034637076089671814
Cytoplasm_Correlation_RWC_CorrRNA_CorrMito	0.01297791598913578	0.000325989245531801	0.04517131483415923	-0.04517131483416
Cytoplasm_Correlation_RWC_CorrRNA_CorrPM	0.0032010911744104753	0.00018131277349001508	0.014599775164555177	-0.014599775164555429
Cytoplasm_Granularity_10_CorrDNA	0.0007394327115275434	-9.525413135576138e-05	-0.0018221060130950025	0.0018221060130950342
Cytoplasm_Granularity_10_CorrER	0.01523701809283362	-0.0004614348488756756	0.005736426973519173	-0.005736426973519272
Cytoplasm_Granularity_10_CorrGasdermin	0.00845188367956995	-0.0003487257852479831	0.009006738364487956	-0.00900673836448811
Cytoplasm_Granularity_10_CorrMito	0.011520066907690918	-0.0004035274866481655	0.0018956593755051591	-0.0018956593755051917
Cytoplasm_Granularity_10_CorrPM	0.016746809368575533	-0.0005451356881098204	0.023798044405013465	-0.02379804440501387
Cytoplasm_Granularity_10_CorrRNA	0.013584432819648162	-0.0004532947890022681	0.029764792083243126	-0.02976479208324364
Cytoplasm_Granularity_11_CorrDNA	0.0003662210740481564	-4.723212428814356e-05	0.016448753397104426	-0.016448753397104707
Cytoplasm_Granularity_11_CorrER	0.013329150352415664	-0.00041978409623867375	-0.007899564527030814	0.007899564527030951
Cytoplasm_Granularity_11_CorrGasdermin	0.010620018590638991	-0.0003879048065251992	0.0016436325284243701	-0.0016436325284243985
Cytoplasm_Granularity_11_CorrMito	0.012736739545227804	-0.00042983498167715464	0.009206851039058606	-0.009206851039058763
Cytoplasm_Granularity_11_CorrPM	0.025700790716248756	-0.0006831899697239276	0.022907073468815396	-0.022907073468815792
Cytoplasm_Granularity_11_CorrRNA	0.016073467503036398	-0.0004922843694776649	0.010310946024622595	-0.010310946024622772
Cytoplasm_Granularity_12_CorrDNA	5.685094506524546e-05	-2.388349265788833e-05	0.004710278635552432	-0.0047102786355525126
Cytoplasm_Granularity_12_CorrER	0.01172694815469344	-0.00039719217006187137	-0.0026787169097885555	0.0026787169097886015
Cytoplasm_Granularity_12_CorrGasdermin	0.008956717411166104	-0.00035606733156715774	0.0021026572097414854	-0.002102657209741522
Cytoplasm_Granularity_12_CorrMito	0.01398813353861128	-0.00044447367417963066	-0.002040520160168483	0.0020405201601685183
Cytoplasm_Granularity_12_CorrPM	0.023506431714045872	-0.0006127634968489262	0.011418173609223141	-0.011418173609223339
Cytoplasm_Granularity_12_CorrRNA	0.015472416931793687	-0.00047437789594101593	0.010223635072625446	-0.010223635072625623
Cytoplasm_Granularity_13_CorrDNA	0.00020260618360667948	-1.0508849211170414e-05	0.013826564427385387	-0.013826564427385623
Cytoplasm_Granularity_13_CorrER	0.010104879125208632	-0.0003793437309237153	0.0075005583061453565	-0.007500558306145486
Cytoplasm_Granularity_13_CorrGasdermin	0.007249184705594658	-0.00031747420324571983	0.003721440566729034	-0.0037214405667290985
Cytoplasm_Granularity_13_CorrMito	0.006894366005114283	-0.0003014995525721603	-0.012980914251796517	0.01298091425179674
Cytoplasm_Granularity_13_CorrPM	0.017318770019581486	-0.0005477882499519932	0.023927253686647512	-0.02392725368664793
Cytoplasm_Granularity_13_CorrRNA	0.008097419103655246	-0.00033941036057128274	-0.0011431160344291228	0.0011431160344291423
Cytoplasm_Granularity_14_CorrDNA	0.000796767857112135	6.31595539904765e-05	0.01574377760640719	-0.01574377760640746
Cytoplasm_Granularity_14_CorrER	0.006496739517022343	-0.00029360851230003226	-0.0020401659354974595	0.002040165935497494
Cytoplasm_Granularity_14_CorrGasdermin	0.003729560243194263	-0.00021116785306472087	-0.010826504078448176	0.010826504078448363
Cytoplasm_Granularity_14_CorrMito	0.0048116922237073645	-0.000247574142449654	-0.004609364181785309	0.004609364181785389
Cytoplasm_Granularity_14_CorrPM	0.015239095188729346	-0.0004774700642882437	-0.0018642911900217684	0.0018642911900218003
Cytoplasm_Granularity_14_CorrRNA	0.007462270664900128	-0.00029864548746394535	-0.019173869951244565	0.019173869951244895
Cytoplasm_Granularity_15_CorrDNA	0.00017883278815633563	3.381383379936182e-05	0.006386036239143366	-0.0063860362391434744
Cytoplasm_Granularity_15_CorrER	0.0054491239838246885	-0.00023939077129627056	-0.02335799770917462	0.023357997709175023
Cytoplasm_Granularity_15_CorrGasdermin	0.004307746276306812	-0.00022408344799367918	-0.01659169150132092	0.016591691501321205
Cytoplasm_Granularity_15_CorrMito	0.0034696408665194634	-0.0002203771028582391	0.011561354275858787	-0.011561354275858984
