feature	r2_score	Metadata_number_of_singlecells	DMSO 0.1%_0	Thapsi_10µM
Cytoplasm_Texture_InfoMeas2_CorrDNA_3_01_256	0.008465377922858619	-0.00034000564498187194	0.0977377585459425	-0.09773775854594169
Cytoplasm_Texture_InfoMeas2_CorrDNA_3_02_256	0.01002135401291504	-0.00029584478636325134	0.15500243973725014	-0.1550024397372489
Cytoplasm_Texture_InfoMeas2_CorrDNA_3_03_256	0.008333864368569865	-0.0003285552501368485	0.10297514833999097	-0.10297514833999014
Cytoplasm_Texture_InfoMeas2_CorrER_3_00_256	0.0009340985577495076	0.00011880900953080454	0.021523976924829005	-0.02152397692482883
Cytoplasm_Texture_InfoMeas2_CorrER_3_01_256	9.280147672496852e-05	-4.510736205140062e-05	0.005185194827025636	-0.005185194827025594
Cytoplasm_Texture_InfoMeas2_CorrER_3_02_256	0.0008841900091490773	9.198022611065156e-05	0.03253431530971645	-0.03253431530971618
Cytoplasm_Texture_InfoMeas2_CorrER_3_03_256	0.0001833954927630277	-5.621327596955793e-05	0.017211607024596277	-0.017211607024596138
Cytoplasm_Texture_InfoMeas2_CorrGasdermin_3_00_256	0.007409010347794509	0.00035979584020142156	-0.0041988104288823375	0.004198810428882303
Cytoplasm_Texture_InfoMeas2_CorrGasdermin_3_01_256	0.007583171552951851	0.00034210652710848735	-0.002122681713595345	0.0021226817135953278
Cytoplasm_Texture_InfoMeas2_CorrGasdermin_3_02_256	0.006326987096633041	0.0003312507237434534	0.005849666375808504	-0.005849666375808456
Cytoplasm_Texture_InfoMeas2_CorrGasdermin_3_03_256	0.007561551652340959	0.0003291698483316789	0.004779272491775876	-0.004779272491775838
Cytoplasm_Texture_InfoMeas2_CorrMito_3_00_256	0.004667036858298057	0.000279658631537538	-0.02901273882812995	0.029012738828129714
Cytoplasm_Texture_InfoMeas2_CorrMito_3_01_256	0.004118241413438084	0.00025117011994453965	-0.02104835381434635	0.021048353814346176
Cytoplasm_Texture_InfoMeas2_CorrMito_3_02_256	0.003929610848317	0.00025845227127239864	-0.021379117949338517	0.021379117949338344
Cytoplasm_Texture_InfoMeas2_CorrMito_3_03_256	0.004745215067659125	0.00026465363852445846	-0.017674687959083377	0.01767468795908323
Cytoplasm_Texture_InfoMeas2_CorrPM_3_00_256	0.0006622208194955181	-8.876182739714678e-05	-0.004717389032025717	0.004717389032025678
Cytoplasm_Texture_InfoMeas2_CorrPM_3_01_256	0.0006391341477054446	-7.552577988794979e-05	-0.010159557113418448	0.010159557113418366
Cytoplasm_Texture_InfoMeas2_CorrPM_3_02_256	0.0007018049380838054	-9.124999857185332e-05	-0.004834121411313353	0.0048341214113133135
Cytoplasm_Texture_InfoMeas2_CorrPM_3_03_256	0.00031834110198525334	-5.773343575112384e-05	-0.004734428387698681	0.004734428387698642
Cytoplasm_Texture_InfoMeas2_CorrRNA_3_00_256	0.0015972989448758135	-2.2084743079117095e-05	0.06690646636581808	-0.06690646636581754
Cytoplasm_Texture_InfoMeas2_CorrRNA_3_01_256	0.0010993473544662624	-2.458120768233801e-05	0.05014692702247611	-0.0501469270224757
Cytoplasm_Texture_InfoMeas2_CorrRNA_3_02_256	0.001983017445416402	-5.9328489536046166e-05	0.07798302065734973	-0.07798302065734909
Cytoplasm_Texture_InfoMeas2_CorrRNA_3_03_256	0.0018963418417380362	-3.7550328554627696e-05	0.06689804025778404	-0.0668980402577835
Cytoplasm_Texture_InverseDifferenceMoment_CorrDNA_3_00_256	0.046002124657417265	0.000681006666938448	0.059042951514389264	-0.05904295151438878
Cytoplasm_Texture_InverseDifferenceMoment_CorrDNA_3_01_256	0.048286994938330996	0.0007217057200272681	0.03961267479173697	-0.03961267479173665
Cytoplasm_Texture_InverseDifferenceMoment_CorrDNA_3_02_256	0.050917004996397175	0.0007248673476540626	0.0570514865853777	-0.057051486585377245
Cytoplasm_Texture_InverseDifferenceMoment_CorrDNA_3_03_256	0.048314358374405675	0.000710835038049641	0.0465795825244682	-0.04657958252446782
Cytoplasm_Texture_InverseDifferenceMoment_CorrER_3_00_256	0.2829532624253809	0.0022203521088115445	0.17435460200177821	-0.1743546020017768
Cytoplasm_Texture_InverseDifferenceMoment_CorrER_3_01_256	0.266650386050695	0.0020807057414643734	0.15314144850075945	-0.1531414485007582
Cytoplasm_Texture_InverseDifferenceMoment_CorrER_3_02_256	0.2874182228340644	0.002254615108887497	0.17387024002603593	-0.17387024002603452
Cytoplasm_Texture_InverseDifferenceMoment_CorrER_3_03_256	0.270574646460233	0.002086513789039172	0.16351623618435782	-0.1635162361843565
Cytoplasm_Texture_InverseDifferenceMoment_CorrGasdermin_3_00_256	0.03612204492567439	0.0005521140683461002	0.10224306144761353	-0.1022430614476127
Cytoplasm_Texture_InverseDifferenceMoment_CorrGasdermin_3_01_256	0.03753098786218523	0.0005543069521010502	0.10333359434431602	-0.10333359434431519
Cytoplasm_Texture_InverseDifferenceMoment_CorrGasdermin_3_02_256	0.036198594809265905	0.0005459503598744891	0.10607730013707325	-0.1060773001370724
Cytoplasm_Texture_InverseDifferenceMoment_CorrGasdermin_3_03_256	0.04324941745173039	0.0005875765770047	0.11159467624842043	-0.11159467624841951
Cytoplasm_Texture_InverseDifferenceMoment_CorrMito_3_00_256	0.016484344897024994	0.0003333808921437084	0.0877534548310094	-0.08775345483100867
Cytoplasm_Texture_InverseDifferenceMoment_CorrMito_3_01_256	0.018740741101108793	0.00034222494730276647	0.0956918215458987	-0.09569182154589792
Cytoplasm_Texture_InverseDifferenceMoment_CorrMito_3_02_256	0.017122924312830134	0.0003309908860931165	0.0928709636451708	-0.09287096364517006
Cytoplasm_Texture_InverseDifferenceMoment_CorrMito_3_03_256	0.022522874902006107	0.0003772113440993118	0.10067563365871249	-0.10067563365871167
Cytoplasm_Texture_InverseDifferenceMoment_CorrPM_3_00_256	0.04232658829171565	0.0007856745670937887	-0.022847755423750962	0.02284775542375078
Cytoplasm_Texture_InverseDifferenceMoment_CorrPM_3_01_256	0.03887246853207715	0.0007368659748844861	-0.008864059517711048	0.008864059517710977
Cytoplasm_Texture_InverseDifferenceMoment_CorrPM_3_02_256	0.04188774881393664	0.0007918084731396345	-0.019477577697593906	0.01947757769759375
Cytoplasm_Texture_InverseDifferenceMoment_CorrPM_3_03_256	0.042869480913720004	0.0007649284184895762	-0.007646790980072033	0.00764679098007197
Cytoplasm_Texture_InverseDifferenceMoment_CorrRNA_3_00_256	0.17534484029174413	0.0016262473542700139	0.09126225324533804	-0.09126225324533731
Cytoplasm_Texture_InverseDifferenceMoment_CorrRNA_3_01_256	0.17539468733044217	0.0016085459629537565	0.0853495775371369	-0.0853495775371362
Cytoplasm_Texture_InverseDifferenceMoment_CorrRNA_3_02_256	0.17792813803752738	0.0016427528427439273	0.09370645740793757	-0.0937064574079368
Cytoplasm_Texture_InverseDifferenceMoment_CorrRNA_3_03_256	0.18306885011974194	0.0016340890732542779	0.0935778794092838	-0.09357787940928305
Cytoplasm_Texture_SumAverage_CorrDNA_3_00_256	0.019300562000574173	-0.00041380607256434555	-0.04668091189079787	0.0466809118907975
Cytoplasm_Texture_SumAverage_CorrDNA_3_01_256	0.020452526697075202	-0.0004219994169609608	-0.053347386119522625	0.05334738611952218
Cytoplasm_Texture_SumAverage_CorrDNA_3_02_256	0.019786640350905937	-0.0004227370170180354	-0.04538151812027455	0.04538151812027418
Cytoplasm_Texture_SumAverage_CorrDNA_3_03_256	0.019528466264465916	-0.00040326919235629196	-0.05799009894565517	0.05799009894565469
Cytoplasm_Texture_SumAverage_CorrER_3_00_256	0.14931596618295628	-0.001174316179752852	-0.08259376582303654	0.08259376582303586
Cytoplasm_Texture_SumAverage_CorrER_3_01_256	0.14982031811116392	-0.0011833559838650251	-0.08378241298911325	0.08378241298911257
Cytoplasm_Texture_SumAverage_CorrER_3_02_256	0.14329421233445527	-0.0011795699733350958	-0.08685140830253706	0.08685140830253635
Cytoplasm_Texture_SumAverage_CorrER_3_03_256	0.14249989190009038	-0.0011679839470103684	-0.08878028169164609	0.08878028169164537
Cytoplasm_Texture_SumAverage_CorrGasdermin_3_00_256	0.017100134953723756	-0.00026564867423495644	-0.11250910963542354	0.11250910963542263
Cytoplasm_Texture_SumAverage_CorrGasdermin_3_01_256	0.01817617233173774	-0.0002775324016974845	-0.1145110059196234	0.11451100591962247
Cytoplasm_Texture_SumAverage_CorrGasdermin_3_02_256	0.01759159061094906	-0.0002712920128218115	-0.1131218546790162	0.11312185467901528
Cytoplasm_Texture_SumAverage_CorrGasdermin_3_03_256	0.017929446440021923	-0.0002707673375128945	-0.11603450705841539	0.11603450705841446
Cytoplasm_Texture_SumAverage_CorrMito_3_00_256	0.010408040558251175	-0.00010034615813224019	-0.11626539323394419	0.11626539323394325
Cytoplasm_Texture_SumAverage_CorrMito_3_01_256	0.011000851250302035	-0.00011016090725478913	-0.11784806908148446	0.1178480690814835
Cytoplasm_Texture_SumAverage_CorrMito_3_02_256	0.010693580372415301	-0.00010579456031408872	-0.11672947115310611	0.11672947115310517
Cytoplasm_Texture_SumAverage_CorrMito_3_03_256	0.010996455640248648	-0.00010693597060823326	-0.11889356832452172	0.11889356832452076
Cytoplasm_Texture_SumAverage_CorrPM_3_00_256	0.017160793360354254	-0.0006096837047936866	0.04146625859837245	-0.04146625859837211
Cytoplasm_Texture_SumAverage_CorrPM_3_01_256	0.01781140893215849	-0.0006176922684727414	0.037757205388769324	-0.03775720538876902
Cytoplasm_Texture_SumAverage_CorrPM_3_02_256	0.01740235725744299	-0.0006149501106798532	0.0410892024224222	-0.04108920242242187
Cytoplasm_Texture_SumAverage_CorrPM_3_03_256	0.01704030304448434	-0.0006038859977977948	0.035026728095669556	-0.03502672809566927
Cytoplasm_Texture_SumAverage_CorrRNA_3_00_256	0.07828663338122666	-0.0009638029440733047	-0.026608403412380056	0.026608403412379845
Cytoplasm_Texture_SumAverage_CorrRNA_3_01_256	0.07882073815542157	-0.000968180281419462	-0.02833903676131916	0.028339036761318923
Cytoplasm_Texture_SumAverage_CorrRNA_3_02_256	0.07831874227215274	-0.0009716291548179194	-0.028991597701056845	0.028991597701056606
Cytoplasm_Texture_SumAverage_CorrRNA_3_03_256	0.07734406591504728	-0.000958068641225504	-0.033032483248098196	0.03303248324809793
Cytoplasm_Texture_SumEntropy_CorrDNA_3_00_256	0.028748333636431145	-0.0005905202947617153	0.020326376869750074	-0.020326376869749908
Cytoplasm_Texture_SumEntropy_CorrDNA_3_01_256	0.03054023539633266	-0.0005969182003017988	0.010380658056377492	-0.010380658056377409
Cytoplasm_Texture_SumEntropy_CorrDNA_3_02_256	0.02966214543046819	-0.0006004939956583576	0.021057424549198196	-0.021057424549198022
Cytoplasm_Texture_SumEntropy_CorrDNA_3_03_256	0.029243967936533943	-0.0005867146722409733	0.011739515826726235	-0.01173951582672614
Cytoplasm_Texture_SumEntropy_CorrER_3_00_256	0.16565545836436202	-0.0016487197386027685	-0.05099734857720886	0.050997348577208446
Cytoplasm_Texture_SumEntropy_CorrER_3_01_256	0.16295549908582052	-0.0016267954157982872	-0.052601511751699276	0.052601511751698846
Cytoplasm_Texture_SumEntropy_CorrER_3_02_256	0.16712623438283947	-0.0016626087491682182	-0.047898806998747226	0.04789880699874684
Cytoplasm_Texture_SumEntropy_CorrER_3_03_256	0.1580704804729557	-0.0016039325518737398	-0.05340037000369251	0.05340037000369208
Cytoplasm_Texture_SumEntropy_CorrGasdermin_3_00_256	0.010793412562879134	-0.0002475191642605966	-0.06109721227669439	0.06109721227669389
Cytoplasm_Texture_SumEntropy_CorrGasdermin_3_01_256	0.008705278117239756	-0.000218603012842417	-0.0566620139396673	0.05666201393966684
Cytoplasm_Texture_SumEntropy_CorrGasdermin_3_02_256	0.01073317453576339	-0.0002504329477743448	-0.05968573471484245	0.05968573471484197
Cytoplasm_Texture_SumEntropy_CorrGasdermin_3_03_256	0.008955445775950976	-0.00021890142086255794	-0.05847300909515141	0.05847300909515093
Cytoplasm_Texture_SumEntropy_CorrMito_3_00_256	0.00692937263632698	-0.0001353761558095067	-0.06949271116841685	0.06949271116841628
Cytoplasm_Texture_SumEntropy_CorrMito_3_01_256	0.005841069498356166	-0.00011154689165260552	-0.06741132855672262	0.06741132855672208
Cytoplasm_Texture_SumEntropy_CorrMito_3_02_256	0.006904666753807742	-0.0001342147716537856	-0.06973915460157482	0.06973915460157425
Cytoplasm_Texture_SumEntropy_CorrMito_3_03_256	0.006421700272211894	-0.00011027094625562751	-0.07218951573452946	0.07218951573452886
Cytoplasm_Texture_SumEntropy_CorrPM_3_00_256	0.0227358202982213	-0.0005432488875937273	0.030062937092591772	-0.03006293709259153
Cytoplasm_Texture_SumEntropy_CorrPM_3_01_256	0.019881195197284596	-0.0005074766186558077	0.02723519890914708	-0.02723519890914686
Cytoplasm_Texture_SumEntropy_CorrPM_3_02_256	0.023459940186566053	-0.0005506016274354699	0.02906013200382137	-0.02906013200382113
Cytoplasm_Texture_SumEntropy_CorrPM_3_03_256	0.01959272416495772	-0.0005028973616580887	0.026081769242342116	-0.026081769242341905
Cytoplasm_Texture_SumEntropy_CorrRNA_3_00_256	0.10075925043927403	-0.0011826376529713808	0.004256036276644449	-0.004256036276644414
Cytoplasm_Texture_SumEntropy_CorrRNA_3_01_256	0.09233661725166697	-0.0011365318536635392	0.008953308740101102	-0.00895330874010103
Cytoplasm_Texture_SumEntropy_CorrRNA_3_02_256	0.10202367720171257	-0.0011968066811252453	0.008290105478353326	-0.008290105478353259
Cytoplasm_Texture_SumEntropy_CorrRNA_3_03_256	0.09100879891435865	-0.001132076262926358	0.009204741367183005	-0.009204741367182929
Cytoplasm_Texture_SumVariance_CorrDNA_3_00_256	0.001251443975714528	-0.00013573662511911223	0.03368332018094751	-0.03368332018094724
Cytoplasm_Texture_SumVariance_CorrDNA_3_01_256	0.0013166581585335457	-0.00014095315782190453	0.032943036020763095	-0.032943036020762824
Cytoplasm_Texture_SumVariance_CorrDNA_3_02_256	0.001296800692649147	-0.00013884251919939588	0.03408035008087227	-0.03408035008087199
Cytoplasm_Texture_SumVariance_CorrDNA_3_03_256	0.0011000817417756714	-0.00012962697763952224	0.02958239482880725	-0.02958239482880701
Cytoplasm_Texture_SumVariance_CorrER_3_00_256	0.00975843118566766	-0.00018774633538482934	-0.010594573293050942	0.010594573293050856
Cytoplasm_Texture_SumVariance_CorrER_3_01_256	0.009276331327276899	-0.00018181396702666002	-0.010449559881099274	0.010449559881099189
Cytoplasm_Texture_SumVariance_CorrER_3_02_256	0.008999678040063852	-0.0001806015127338787	-0.014646949071577677	0.014646949071577558
Cytoplasm_Texture_SumVariance_CorrER_3_03_256	0.008793486556148089	-0.00017698449064380058	-0.014281416320654012	0.014281416320653897
Cytoplasm_Texture_SumVariance_CorrGasdermin_3_00_256	0.001549445765020141	-2.0309086440066383e-05	-0.029475749551701326	0.029475749551701083
Cytoplasm_Texture_SumVariance_CorrGasdermin_3_01_256	0.0015561280261535693	-1.7594618978258014e-05	-0.028876146925567565	0.028876146925567333
Cytoplasm_Texture_SumVariance_CorrGasdermin_3_02_256	0.0015736642404985401	-2.001141576591194e-05	-0.028999131128392093	0.028999131128391854
Cytoplasm_Texture_SumVariance_CorrGasdermin_3_03_256	0.0014766921507248787	-1.9417069269408308e-05	-0.03055318316479748	0.03055318316479723
Cytoplasm_Texture_SumVariance_CorrMito_3_00_256	0.0012456489196965848	1.3537816258509399e-05	-0.04690371462982326	0.04690371462982288
Cytoplasm_Texture_SumVariance_CorrMito_3_01_256	0.0012581041480348443	1.5504168074930112e-05	-0.04793082978600853	0.047930829786008135
Cytoplasm_Texture_SumVariance_CorrMito_3_02_256	0.0012602440593540987	1.393063166066167e-05	-0.047499115067410516	0.04749911506741013
Cytoplasm_Texture_SumVariance_CorrMito_3_03_256	0.0011884956907642907	1.4765009349798573e-05	-0.04629425708558106	0.04629425708558068
Cytoplasm_Texture_SumVariance_CorrPM_3_00_256	0.0019257678192394767	-0.0006303678045431995	0.006951997103229591	-0.006951997103229536
Cytoplasm_Texture_SumVariance_CorrPM_3_01_256	0.001852661640746267	-0.0006198657797711546	0.005939669915145714	-0.005939669915145666
Cytoplasm_Texture_SumVariance_CorrPM_3_02_256	0.0019214215680355418	-0.0006236676710663069	0.006587487871195221	-0.006587487871195168
Cytoplasm_Texture_SumVariance_CorrPM_3_03_256	0.001880991065853821	-0.000615914030611314	0.008395836700734948	-0.00839583670073488
Cytoplasm_Texture_SumVariance_CorrRNA_3_00_256	0.0013830630555791146	-9.319981120493268e-05	0.002374540451263944	-0.0023745404512639247
Cytoplasm_Texture_SumVariance_CorrRNA_3_01_256	0.0013542793537796305	-9.178803035040408e-05	0.002372195786065651	-0.002372195786065632
Cytoplasm_Texture_SumVariance_CorrRNA_3_02_256	0.001410645223014595	-9.337733878475682e-05	0.0015222896690772528	-0.0015222896690772405
Cytoplasm_Texture_SumVariance_CorrRNA_3_03_256	0.0013740608884341698	-9.231325320970954e-05	0.0018262690338260684	-0.0018262690338260534
Cytoplasm_Texture_Variance_CorrDNA_3_00_256	0.0012934070794694552	-0.00013868521641004355	0.03327943756422238	-0.03327943756422211
Cytoplasm_Texture_Variance_CorrDNA_3_01_256	0.001410092925858475	-0.00014636866359384756	0.03262086975737934	-0.03262086975737907
Cytoplasm_Texture_Variance_CorrDNA_3_02_256	0.001354637168753725	-0.00014256178651947214	0.03383238288221184	-0.03383238288221156
Cytoplasm_Texture_Variance_CorrDNA_3_03_256	0.0011641386407216237	-0.00013410209951359245	0.02885700930870131	-0.02885700930870107
Cytoplasm_Texture_Variance_CorrER_3_00_256	0.010269296625285973	-0.00019284422990369665	-0.011033131198646306	0.011033131198646217
Cytoplasm_Texture_Variance_CorrER_3_01_256	0.01012786188110848	-0.00019009412225018125	-0.011253359359315495	0.011253359359315403
Cytoplasm_Texture_Variance_CorrER_3_02_256	0.009455314152824745	-0.00018540843348105194	-0.015069685961290297	0.015069685961290175
Cytoplasm_Texture_Variance_CorrER_3_03_256	0.009589512514304843	-0.0001856795867095571	-0.015075770451397689	0.015075770451397564
Cytoplasm_Texture_Variance_CorrGasdermin_3_00_256	0.0015589179055438551	-2.224716715688617e-05	-0.02875692156922688	0.028756921569226646
Cytoplasm_Texture_Variance_CorrGasdermin_3_01_256	0.0015765270315811764	-2.155251753408104e-05	-0.027974775869840526	0.0279747758698403
Cytoplasm_Texture_Variance_CorrGasdermin_3_02_256	0.0015877499215711799	-2.2056604429383436e-05	-0.028211067290986318	0.028211067290986092
Cytoplasm_Texture_Variance_CorrGasdermin_3_03_256	0.0015106243103967243	-2.2884176216120105e-05	-0.02898917135080055	0.028989171350800317
Cytoplasm_Texture_Variance_CorrMito_3_00_256	0.0012501522570770307	1.1220666606460731e-05	-0.04658693695349213	0.046586936953491746
Cytoplasm_Texture_Variance_CorrMito_3_01_256	0.0012641768506909123	1.0706685522870277e-05	-0.047053818635795774	0.04705381863579539
Cytoplasm_Texture_Variance_CorrMito_3_02_256	0.0012689154821310389	1.1233336261549957e-05	-0.047094032368963826	0.047094032368963444
Cytoplasm_Texture_Variance_CorrMito_3_03_256	0.0012050100600693447	1.0573797549473279e-05	-0.045874228199675196	0.04587422819967483
Cytoplasm_Texture_Variance_CorrPM_3_00_256	0.0019964476718354884	-0.0006367452074220188	0.007212468412660216	-0.007212468412660158
Cytoplasm_Texture_Variance_CorrPM_3_01_256	0.0019669924377743175	-0.0006299543352626027	0.005654791991971563	-0.005654791991971517
Cytoplasm_Texture_Variance_CorrPM_3_02_256	0.0019934759934114865	-0.0006341961525142655	0.006550988890426443	-0.00655098889042639
Cytoplasm_Texture_Variance_CorrPM_3_03_256	0.001981981363229135	-0.0006299477536817422	0.008458247961801748	-0.008458247961801679
Cytoplasm_Texture_Variance_CorrRNA_3_00_256	0.0014301555609540495	-9.515879618976455e-05	0.0023149208554606913	-0.002314920855460672
Cytoplasm_Texture_Variance_CorrRNA_3_01_256	0.0014497136775351027	-9.462248109753937e-05	0.0021802874542424756	-0.002180287454242458
Cytoplasm_Texture_Variance_CorrRNA_3_02_256	0.0014580487524894492	-9.461670204676244e-05	0.0014322331410140518	-0.0014322331410140403
Cytoplasm_Texture_Variance_CorrRNA_3_03_256	0.0014420618486181702	-9.492483891217789e-05	0.0017244854537289585	-0.0017244854537289442
Cells_AreaShape_Area	0.0004622570375732993	-0.0005512950078259712	0.0895141296038443	-0.08951412960384358
Cells_AreaShape_BoundingBoxArea	0.0005106731701298717	-0.0002869389151214891	0.06695700157826812	-0.06695700157826757
Cells_AreaShape_BoundingBoxMaximum_X	0.0004370346300437422	-7.328449981484549e-05	0.016813729326038265	-0.01681372932603813
Cells_AreaShape_BoundingBoxMaximum_Y	0.0075375597570389585	-0.000299946393794749	0.06966217728319851	-0.06966217728319794
Cells_AreaShape_BoundingBoxMinimum_X	0.0005471806806912616	-8.498561610869878e-05	0.012580970761128522	-0.01258097076112842
Cells_AreaShape_BoundingBoxMinimum_Y	0.007890569501901923	-0.0003119784402366677	0.06552562496010246	-0.06552562496010193
Cells_AreaShape_Center_X	0.0004844699382082762	-7.926311931963218e-05	0.014698337144020239	-0.014698337144020121
Cells_AreaShape_Center_Y	0.0076944688044899845	-0.0003057498091461928	0.06749086267263367	-0.06749086267263311
Cells_AreaShape_Compactness	0.002498144903942734	-3.881281670549385e-05	0.06679725567875927	-0.06679725567875873
Cells_AreaShape_ConvexArea	0.0005022801747760486	-0.00044014997173147104	0.078545288412136	-0.07854528841213536
Cells_AreaShape_Eccentricity	0.0019076872443509751	-0.00013448285303575543	-0.0076615279663720635	0.007661527966372002
Cells_AreaShape_EquivalentDiameter	0.014639966588420816	0.0003242045051045973	0.09124173916453793	-0.09124173916453718
Cells_AreaShape_EulerNumber	1.0	0.0	0.0	0.0
Cells_AreaShape_Extent	0.0016018148193039927	0.0001509269210846406	-0.024787596533061708	0.024787596533061507
Cells_AreaShape_FormFactor	0.00591897575800282	-2.2370273968843615e-05	-0.08840978962610532	0.0884097896261046
Cells_AreaShape_MajorAxisLength	0.005670616479493851	0.0001465136305438003	0.0664670674230616	-0.06646706742306106
Cells_AreaShape_MaxFeretDiameter	0.007169617606918366	0.00017374865916014814	0.07546445226908502	-0.07546445226908441
Cells_AreaShape_MaximumRadius	0.01578200238915839	0.0003813628951017354	0.08290366013376635	-0.08290366013376568
Cells_AreaShape_MeanRadius	0.015288314487707844	0.0003907188562077925	0.07473937791248729	-0.07473937791248668
Cells_AreaShape_MedianRadius	0.01431496080765493	0.00038164747787925937	0.06779403830816194	-0.06779403830816139
Cells_AreaShape_MinFeretDiameter	0.014317908707915938	0.0003054462615167575	0.08618829976439235	-0.08618829976439166
Cells_AreaShape_MinorAxisLength	0.015172861017338501	0.0003352367955183637	0.08844385694996251	-0.08844385694996179
Cells_AreaShape_Orientation	8.443488629161777e-06	-9.745957183650554e-07	-0.0031934712090437743	0.0031934712090437483
Cells_AreaShape_Perimeter	0.006156210909708304	0.00012433059455971922	0.09084177365716903	-0.09084177365716829
Cells_AreaShape_Solidity	0.0015977960675063185	0.0001354288102869254	-0.039548875059933375	0.039548875059933056
Cells_AreaShape_Zernike_0_0	0.002186746435945852	0.0001768365238802655	-0.0299407045302148	0.02994070453021456
Cells_AreaShape_Zernike_1_1	0.0002606125606324783	1.2726987892354368e-05	0.01639531450476905	-0.01639531450476892
Cells_AreaShape_Zernike_2_0	0.005319248680111577	0.0002292680480069323	0.012119512119537514	-0.012119512119537415
Cells_AreaShape_Zernike_2_2	0.0022843055180445937	-4.594978933356554e-05	-0.04752216246115454	0.04752216246115415
Cells_AreaShape_Zernike_3_1	0.00039432515259929524	-2.7872634111409686e-05	0.02510595876203646	-0.025105958762036255
Cells_AreaShape_Zernike_3_3	0.00012590857322680726	7.58939288683277e-06	0.011570452432089848	-0.011570452432089753
Cells_AreaShape_Zernike_4_0	0.0007654256301882212	-5.291138204720962e-05	-0.019671763654901257	0.019671763654901097
Cells_AreaShape_Zernike_4_2	0.0007361580478350005	-9.152466179902304e-05	0.001081433577360879	-0.0010814335773608702
Cells_AreaShape_Zernike_4_4	0.0005316451607174644	-6.789769108046434e-05	-0.006010918153494147	0.006010918153494098
Cells_AreaShape_Zernike_5_1	0.0001184832321142748	-3.564051670025205e-05	0.010915367877692095	-0.010915367877692006
Cells_AreaShape_Zernike_5_3	0.00011191580026415071	-1.430326586819365e-05	0.013401608627296918	-0.013401608627296807
Cells_AreaShape_Zernike_5_5	1.2097625851081872e-05	-8.265806220815851e-06	0.004230956437541739	-0.004230956437541705
Cells_AreaShape_Zernike_6_0	0.00028082619703473366	-5.6412097901431856e-05	0.0009471068356578325	-0.0009471068356578248
Cells_AreaShape_Zernike_6_2	0.00026390883099169926	-9.39236968220114e-06	-0.017228292535118928	0.01722829253511879
Cells_AreaShape_Zernike_6_4	0.0004875981218207537	-7.603977674171674e-05	0.019044422440425604	-0.019044422440425448
Cells_AreaShape_Zernike_6_6	0.0009706613798373676	-9.07310522232116e-05	-0.009298175320260614	0.009298175320260537
Cells_AreaShape_Zernike_7_1	0.00023241887280534002	5.3604987464692716e-06	0.016782612751605176	-0.01678261275160504
Cells_AreaShape_Zernike_7_3	0.00013579633341698205	1.7801907290876426e-05	0.009515501181494598	-0.00951550118149452
Cells_AreaShape_Zernike_7_5	0.00014428034982105764	8.761032887674615e-06	0.012309718857843262	-0.012309718857843162
Cells_AreaShape_Zernike_7_7	0.0003201111366125664	-6.514915322345337e-05	0.009517351924451361	-0.009517351924451285
Cells_AreaShape_Zernike_8_0	0.00015232632215333997	3.094160071186271e-05	0.005883523474388036	-0.005883523474387987
Cells_AreaShape_Zernike_8_2	0.00034042939866896216	-5.5658307558651786e-05	0.01957847343414926	-0.0195784734341491
Cells_AreaShape_Zernike_8_4	2.035210258688469e-05	2.4318369485288306e-06	-0.005456916525707743	0.005456916525707698
Cells_AreaShape_Zernike_8_6	0.00034816561504324994	-4.5771301279112775e-05	-0.009378210117047973	0.009378210117047897
Cells_AreaShape_Zernike_8_8	0.0009961503461686227	-0.00010667963347066743	0.0011858443241370407	-0.0011858443241370312
Cells_AreaShape_Zernike_9_1	0.0004265862384672525	6.928333510497336e-05	-0.0006256264416801525	0.0006256264416801474
Cells_AreaShape_Zernike_9_3	0.0004294047741492113	5.748741205168491e-05	0.0070949035630660795	-0.007094903563066023
Cells_AreaShape_Zernike_9_5	0.0003681558827675069	3.0487138241830836e-05	0.015442385569605657	-0.015442385569605532
Cells_AreaShape_Zernike_9_7	0.0001961555678697824	-3.2046256931480504e-05	0.01705968017538317	-0.01705968017538303
Cells_AreaShape_Zernike_9_9	0.00026829410655115904	-5.99756650304961e-05	0.007344159097724408	-0.007344159097724347
Cells_Children_Cytoplasm_Count	1.0	0.0	0.0	0.0
Cells_Correlation_Correlation_CorrDNA_CorrER	0.002765524102155581	-0.00019409483431847313	0.023196735804739292	-0.0231967358047391
Cells_Correlation_Correlation_CorrDNA_CorrGasdermin	0.006507290108381025	-0.0002982844300417236	0.015226272541562683	-0.015226272541562558
Cells_Correlation_Correlation_CorrDNA_CorrMito	0.006946598732319731	-0.00029570082109172275	0.00808763453702232	-0.008087634537022255
Cells_Correlation_Correlation_CorrDNA_CorrPM	0.0054639159240598145	-0.0002669325442160017	0.01868666343224434	-0.018686663432244188
Cells_Correlation_Correlation_CorrDNA_CorrRNA	0.0012305131919135848	-4.4447383354487616e-05	0.045640749043276224	-0.04564074904327585
Cells_Correlation_Correlation_CorrER_CorrGasdermin	0.004920417943193978	0.0001807608258934889	0.027623140532071676	-0.02762314053207145
Cells_Correlation_Correlation_CorrER_CorrMito	0.004002414633890283	0.00011867072118733574	0.04170273776857913	-0.04170273776857879
