feature	r2_score	Metadata_number_of_singlecells	DMSO 0.1%_0	Thapsi_1µM
Cytoplasm_AreaShape_Zernike_7_5	0.00024509912144676793	3.7860729539348894e-05	0.00885614043293056	-0.008856140432930601
Cytoplasm_AreaShape_Zernike_7_7	0.00032155506539321976	5.793281562750766e-05	-0.010317756029261816	0.010317756029261865
Cytoplasm_AreaShape_Zernike_8_0	0.0024902903891290684	0.0001708131910539773	-0.005236485899617574	0.005236485899617598
Cytoplasm_AreaShape_Zernike_8_2	0.002197446234866618	0.0001597970309125824	-0.0017289041367559654	0.0017289041367559732
Cytoplasm_AreaShape_Zernike_8_4	0.00029676166787739877	5.341399450443967e-05	0.0038860989661049635	-0.003886098966104981
Cytoplasm_AreaShape_Zernike_8_6	6.155165884003111e-05	-2.4574194891212146e-05	-0.0016246082757237286	0.0016246082757237364
Cytoplasm_AreaShape_Zernike_8_8	2.2962043445540203e-06	4.9750319528057e-06	-0.0007895277812441396	0.0007895277812441432
Cytoplasm_AreaShape_Zernike_9_1	0.0020317959694065024	0.0001546532116171183	-0.005389510185194874	0.0053895101851949
Cytoplasm_AreaShape_Zernike_9_3	0.00043363947557439886	6.429807991465352e-05	0.005132046776522752	-0.005132046776522776
Cytoplasm_AreaShape_Zernike_9_5	0.00017408885474101687	1.1758171650036217e-05	0.011942863995161954	-0.011942863995162013
Cytoplasm_AreaShape_Zernike_9_7	2.9729998372141075e-05	-1.5074123583296147e-05	0.0042392824363280445	-0.004239282436328064
Cytoplasm_AreaShape_Zernike_9_9	0.00010162932809487657	3.413830060633421e-05	9.869993496844717e-05	-9.869993496844762e-05
Cytoplasm_Correlation_Correlation_CorrDNA_CorrER	0.0033817935483798633	0.00021243507157713001	-0.006741441550399005	0.006741441550399036
Cytoplasm_Correlation_Correlation_CorrDNA_CorrGasdermin	0.0011948310998324274	-0.00010098662205559578	-0.01568684573190951	0.015686845731909583
Cytoplasm_Correlation_Correlation_CorrDNA_CorrMito	0.000901445820783664	-9.717747251719544e-05	-0.00820288526927643	0.00820288526927647
Cytoplasm_Correlation_Correlation_CorrDNA_CorrPM	7.96331405035211e-05	-2.2553540097861087e-05	-0.00518778948820053	0.005187789488200554
Cytoplasm_Correlation_Correlation_CorrDNA_CorrRNA	0.0030442135155468453	0.00019726006293491473	0.0014402609361235654	-0.0014402609361235722
Cytoplasm_Correlation_Correlation_CorrER_CorrGasdermin	0.008273608073002703	0.00022359089662788486	0.04886939360005857	-0.0488693936000588
Cytoplasm_Correlation_Correlation_CorrER_CorrMito	0.004902058585004032	8.283848606339546e-05	0.05781009520630985	-0.05781009520631012
Cytoplasm_Correlation_Correlation_CorrER_CorrPM	0.0019724470571644837	-0.00014446390142676356	0.024100560262112512	-0.024100560262112623
Cytoplasm_Correlation_Correlation_CorrER_CorrRNA	0.002733251960036265	-0.00016644163145885962	0.04306016489345622	-0.04306016489345642
Cytoplasm_Correlation_Correlation_CorrGasdermin_CorrMito	0.00033589521938515166	3.865689212742008e-05	-0.011487923908565099	0.011487923908565154
Cytoplasm_Correlation_Correlation_CorrGasdermin_CorrPM	0.010255613256096585	-0.0003394702777432928	-0.00939790938455793	0.009397909384557973
Cytoplasm_Correlation_Correlation_CorrGasdermin_CorrRNA	0.009281840457613377	0.00024096983382805397	0.04309965323314037	-0.04309965323314058
Cytoplasm_Correlation_Correlation_CorrMito_CorrPM	0.011725507949244207	-0.00036744820018535157	-0.008961713326199681	0.008961713326199723
Cytoplasm_Correlation_Correlation_CorrMito_CorrRNA	0.003720209025831922	7.187195911104658e-05	0.046884445500911795	-0.04688444550091202
Cytoplasm_Correlation_Correlation_CorrPM_CorrRNA	0.0024101267457340425	-0.0001624342094042177	-0.0021065749795897135	0.002106574979589723
Cytoplasm_Correlation_K_CorrDNA_CorrER	0.022347045533224863	-0.0003434600941815546	-0.0035532756067094473	0.0035532756067094638
Cytoplasm_Correlation_K_CorrDNA_CorrGasdermin	0.005571744386764443	-0.00012078571834730464	-0.004058825344680312	0.0040588253446803306
Cytoplasm_Correlation_K_CorrDNA_CorrMito	0.005899767104240894	-0.00021824962440615618	-0.004524008912627033	0.004524008912627055
Cytoplasm_Correlation_K_CorrDNA_CorrPM	0.00010559783288832669	-7.313944043630436e-05	-0.007742371315738964	0.007742371315739
Cytoplasm_Correlation_K_CorrDNA_CorrRNA	0.009247734903185867	-0.00018471504931805288	0.00379881903890532	-0.003798819038905337
Cytoplasm_Correlation_K_CorrER_CorrDNA	0.02646505218404005	0.0005446497895823909	0.004002721988657395	-0.004002721988657414
Cytoplasm_Correlation_K_CorrER_CorrGasdermin	0.01054431942183387	0.00017329254456588096	-0.0015483763908357194	0.0015483763908357264
Cytoplasm_Correlation_K_CorrER_CorrMito	0.012314957268730664	0.00027663159339573424	-0.002097864539339062	0.0020978645393390717
Cytoplasm_Correlation_K_CorrER_CorrPM	0.06639424194866583	0.0018068635078552827	-0.01949715840355911	0.019497158403559197
Cytoplasm_Correlation_K_CorrER_CorrRNA	0.07048475744010119	0.0015946769254415992	0.05390391127511414	-0.05390391127511439
Cytoplasm_Correlation_K_CorrGasdermin_CorrDNA	0.006712483857895801	0.0002202409199383805	0.03667094442654683	-0.036670944426547
Cytoplasm_Correlation_K_CorrGasdermin_CorrER	0.027205689959288404	-0.0003931613566217638	0.012317229566694933	-0.01231722956669499
Cytoplasm_Correlation_K_CorrGasdermin_CorrMito	0.002202779733690652	0.0001250478062787911	0.00381149550998463	-0.0038114955099846476
Cytoplasm_Correlation_K_CorrGasdermin_CorrPM	0.010393079340999312	0.0004350194030855689	0.048696188952481984	-0.04869618895248221
Cytoplasm_Correlation_K_CorrGasdermin_CorrRNA	0.007782956624979076	-0.00020776293410601555	0.049042984358681624	-0.04904298435868186
Cytoplasm_Correlation_K_CorrMito_CorrDNA	0.006059895912373325	0.0001981342085447492	0.0385087117341404	-0.03850871173414058
Cytoplasm_Correlation_K_CorrMito_CorrER	0.014689531203780137	-0.0002599509913213942	0.011674364490720339	-0.01167436449072039
Cytoplasm_Correlation_K_CorrMito_CorrGasdermin	0.0006820045635000938	-4.6917299574000065e-05	0.003914255659732236	-0.003914255659732254
Cytoplasm_Correlation_K_CorrMito_CorrPM	0.009147672379133609	0.0003660684147676215	0.052521013684353024	-0.052521013684353274
Cytoplasm_Correlation_K_CorrMito_CorrRNA	0.003990619561409892	-0.00011330777671274213	0.02944459340421457	-0.02944459340421471
Cytoplasm_Correlation_K_CorrPM_CorrDNA	5.765487030406913e-05	-9.204447737355767e-06	0.007808300079985571	-0.007808300079985608
Cytoplasm_Correlation_K_CorrPM_CorrER	0.06919392669382074	-0.000640929950590823	-0.00837138849226551	0.008371388492265548
Cytoplasm_Correlation_K_CorrPM_CorrGasdermin	0.021847013982329466	-0.00036090376179660755	-0.006866674299083707	0.006866674299083739
Cytoplasm_Correlation_K_CorrPM_CorrMito	0.020019528590347946	-0.00044318118194247054	-0.006206552346108776	0.006206552346108804
Cytoplasm_Correlation_K_CorrPM_CorrRNA	0.05447965878886751	-0.0005267524516127237	0.011476266960404373	-0.011476266960404427
Cytoplasm_Correlation_K_CorrRNA_CorrDNA	0.01101818151471512	0.0003615183173459427	-0.0058965683015479164	0.005896568301547944
Cytoplasm_Correlation_K_CorrRNA_CorrER	0.20649302765526734	-0.0017092124672426058	-0.06256301776802609	0.06256301776802639
Cytoplasm_Correlation_K_CorrRNA_CorrGasdermin	0.0014009870292955862	6.304203382665457e-05	-0.0079388408640406	0.007938840864040638
Cytoplasm_Correlation_K_CorrRNA_CorrMito	0.002261177763945299	0.0001295048342276014	-0.012930920258326348	0.012930920258326411
Cytoplasm_Correlation_K_CorrRNA_CorrPM	0.18713251518449314	0.0016674205959979782	-0.05130044936982926	0.0513004493698295
Cytoplasm_Correlation_Manders_CorrDNA_CorrER	0.0061935677055871	0.00022842950469224748	-0.001947782310305552	0.0019477823103055607
Cytoplasm_Correlation_Manders_CorrDNA_CorrGasdermin	0.00017764561984268123	2.0457524899235036e-05	-0.009454471093885551	0.009454471093885596
Cytoplasm_Correlation_Manders_CorrDNA_CorrMito	5.455918394392523e-05	7.712113553587559e-06	-0.006210730597070913	0.006210730597070942
Cytoplasm_Correlation_Manders_CorrDNA_CorrPM	0.0006585730324066841	8.662233172064608e-05	-0.0034211972470930023	0.0034211972470930187
Cytoplasm_Correlation_Manders_CorrDNA_CorrRNA	0.0009464318059431154	7.962484110203196e-05	-0.005128949097731316	0.005128949097731339
Cytoplasm_Correlation_Manders_CorrER_CorrDNA	0.04394638936247297	-0.0007129066492942902	-0.010183767909397966	0.010183767909398015
Cytoplasm_Correlation_Manders_CorrER_CorrGasdermin	0.0002018720212948466	1.3759750683244199e-05	-0.011403452772697782	0.011403452772697834
Cytoplasm_Correlation_Manders_CorrER_CorrMito	7.29497544619262e-05	-4.1137999179384794e-08	-0.007470791053031523	0.007470791053031557
Cytoplasm_Correlation_Manders_CorrER_CorrPM	0.0002907044477806764	5.479297098244009e-05	-0.002193113311282978	0.002193113311282988
Cytoplasm_Correlation_Manders_CorrER_CorrRNA	0.0005370455171489485	5.869361865349403e-05	-0.024649920198117042	0.024649920198117153
Cytoplasm_Correlation_Manders_CorrGasdermin_CorrDNA	0.03947635239287994	-0.0006750059568386803	-0.00614391439947903	0.006143914399479058
Cytoplasm_Correlation_Manders_CorrGasdermin_CorrER	0.010760259482709422	0.0003069576431917466	0.0062650365152717	-0.00626503651527173
Cytoplasm_Correlation_Manders_CorrGasdermin_CorrMito	0.00035973436047909146	2.6247444995233366e-06	-0.015350837653859584	0.015350837653859653
Cytoplasm_Correlation_Manders_CorrGasdermin_CorrPM	0.00032552121506268517	6.270124455663176e-05	-0.007153193136642415	0.007153193136642448
Cytoplasm_Correlation_Manders_CorrGasdermin_CorrRNA	0.006080316024451138	0.00021144750357101897	-0.0016961728072871418	0.0016961728072871494
Cytoplasm_Correlation_Manders_CorrMito_CorrDNA	0.0398164629558827	-0.0006808967527676627	-0.00526856802395239	0.005268568023952415
Cytoplasm_Correlation_Manders_CorrMito_CorrER	0.009596791936580806	0.0002881687864464634	0.008539810496052532	-0.00853981049605257
Cytoplasm_Correlation_Manders_CorrMito_CorrGasdermin	0.0001376700021243904	4.277815220554974e-06	-0.008785577647454438	0.008785577647454478
Cytoplasm_Correlation_Manders_CorrMito_CorrPM	0.00028454583791504007	5.490488302623941e-05	-0.006797501785471597	0.006797501785471627
Cytoplasm_Correlation_Manders_CorrMito_CorrRNA	0.005645903019115384	0.0002037998085307824	0.0004576453981139948	-0.00045764539811399697
Cytoplasm_Correlation_Manders_CorrPM_CorrDNA	0.04109022546953023	-0.0006999101005399895	-0.002776563255266285	0.0027765632552662974
Cytoplasm_Correlation_Manders_CorrPM_CorrER	0.0090422657834337	0.00028389312914249906	0.013036983070284579	-0.013036983070284641
Cytoplasm_Correlation_Manders_CorrPM_CorrGasdermin	0.00012319432254137563	-2.0932005607539104e-05	-0.006343884412153052	0.006343884412153083
Cytoplasm_Correlation_Manders_CorrPM_CorrMito	0.00011552493022559673	-2.5350608318727235e-05	-0.005237296258949848	0.005237296258949873
Cytoplasm_Correlation_Manders_CorrPM_CorrRNA	0.006129177632878791	0.00022539104153210246	-0.0037058847560486304	0.003705884756048647
Cytoplasm_Correlation_Manders_CorrRNA_CorrDNA	0.04379912337208569	-0.0007169704983728734	-0.0037381139567309266	0.003738113956730944
Cytoplasm_Correlation_Manders_CorrRNA_CorrER	0.0019739909090411567	0.00012737720327907543	0.008287573848195954	-0.008287573848195992
Cytoplasm_Correlation_Manders_CorrRNA_CorrGasdermin	0.00010926537040079065	-2.1389337798781637e-05	-0.0044612530557483	0.004461253055748321
Cytoplasm_Correlation_Manders_CorrRNA_CorrMito	0.00013794864861926825	-3.576983590739737e-05	0.0008042504717969653	-0.000804250471796969
Cytoplasm_Correlation_Manders_CorrRNA_CorrPM	0.00019039621130712003	3.7415654962891024e-05	-0.004483120851332917	0.004483120851332937
Cytoplasm_Correlation_Overlap_CorrDNA_CorrER	0.0014659408717015987	9.098243445901368e-05	-0.03502457897125197	0.03502457897125213
Cytoplasm_Correlation_Overlap_CorrDNA_CorrGasdermin	0.015053980227575092	-0.0003802556889908897	-0.03058960774392107	0.030589607743921204
Cytoplasm_Correlation_Overlap_CorrDNA_CorrMito	0.01438799924850409	-0.00037757563416680783	-0.026190681875754462	0.02619068187575458
Cytoplasm_Correlation_Overlap_CorrDNA_CorrPM	0.012272161516268643	-0.00036042505226131023	-0.013580240310548487	0.013580240310548547
Cytoplasm_Correlation_Overlap_CorrDNA_CorrRNA	0.0006238239800464562	-1.585947609267615e-05	-0.023778966887130687	0.023778966887130795
Cytoplasm_Correlation_Overlap_CorrER_CorrGasdermin	0.0171929675120438	0.0003996115358160997	0.0010497659991934943	-0.001049765999193499
Cytoplasm_Correlation_Overlap_CorrER_CorrMito	0.010199723225106094	0.00030286454602476394	0.010710630185638247	-0.010710630185638295
Cytoplasm_Correlation_Overlap_CorrER_CorrPM	0.0024832082482529882	0.0001559640030312679	-0.018273844874843344	0.018273844874843428
Cytoplasm_Correlation_Overlap_CorrER_CorrRNA	0.0025165704490285323	0.00016028715764484494	0.0018651530410369317	-0.0018651530410369404
Cytoplasm_Correlation_Overlap_CorrGasdermin_CorrMito	0.00023446239044078165	1.364664252743287e-05	-0.013068558101441339	0.013068558101441398
Cytoplasm_Correlation_Overlap_CorrGasdermin_CorrPM	0.004355881941566553	-0.00020079818829095777	-0.01721731219376717	0.01721731219376725
Cytoplasm_Correlation_Overlap_CorrGasdermin_CorrRNA	0.010119174169797462	0.0002887256986206804	0.006879299098573596	-0.006879299098573628
Cytoplasm_Correlation_Overlap_CorrMito_CorrPM	0.0039588490905702045	-0.00019229712510111937	-0.019575869408937265	0.01957586940893736
Cytoplasm_Correlation_Overlap_CorrMito_CorrRNA	0.0061646184410928395	0.00020368437375270515	0.014807504574180876	-0.014807504574180945
Cytoplasm_Correlation_Overlap_CorrPM_CorrRNA	0.0020872106473345253	0.00013726048122973287	-0.02022088089462422	0.020220880894624312
Cytoplasm_Correlation_RWC_CorrDNA_CorrER	0.013868559557224547	0.0003872597985782855	-0.01388915675000097	0.013889156750001033
Cytoplasm_Correlation_RWC_CorrDNA_CorrGasdermin	0.00425242007663118	0.0002045371522449517	-0.022667732419520817	0.022667732419520924
Cytoplasm_Correlation_RWC_CorrDNA_CorrMito	0.002815460061301067	0.00017763497870660128	-0.017451942380382134	0.017451942380382213
Cytoplasm_Correlation_RWC_CorrDNA_CorrPM	0.0016263732235177741	6.482851568362269e-05	-0.039607277291461004	0.039607277291461185
Cytoplasm_Correlation_RWC_CorrDNA_CorrRNA	0.016287810123807422	0.0004256016519207042	-0.010687281652049695	0.010687281652049746
Cytoplasm_Correlation_RWC_CorrER_CorrDNA	0.02854339182596566	-0.0005583604750011838	-0.011865943900471944	0.011865943900471998
Cytoplasm_Correlation_RWC_CorrER_CorrGasdermin	0.017853562221729735	0.0003701628975222826	0.017966135235755	-0.01796613523575508
Cytoplasm_Correlation_RWC_CorrER_CorrMito	0.014873362661440792	0.00033208116061203736	0.026250233495839215	-0.026250233495839333
Cytoplasm_Correlation_RWC_CorrER_CorrPM	0.0012317342735723713	4.743586616811369e-05	-0.03409476015725207	0.03409476015725223
Cytoplasm_Correlation_RWC_CorrER_CorrRNA	0.0009654788599650077	0.00011217267965601922	0.0062413696970526344	-0.006241369697052663
Cytoplasm_Correlation_RWC_CorrGasdermin_CorrDNA	0.033409797700916566	-0.0006070662099813464	-0.0105897503333662	0.010589750333366248
Cytoplasm_Correlation_RWC_CorrGasdermin_CorrER	0.030142979036705597	0.0005175214097135254	0.018897522592200584	-0.01889752259220067
Cytoplasm_Correlation_RWC_CorrGasdermin_CorrMito	0.003238537243410944	-9.363989499247015e-05	-0.032645039824083316	0.03264503982408346
Cytoplasm_Correlation_RWC_CorrGasdermin_CorrPM	0.01231069336236057	-0.00025044484981988444	-0.0690708104402912	0.06907081044029152
Cytoplasm_Correlation_RWC_CorrGasdermin_CorrRNA	0.029957844973428238	0.0004731829525944709	0.015625174800280896	-0.01562517480028097
Cytoplasm_Correlation_RWC_CorrMito_CorrDNA	0.03339289873188822	-0.0006104004927168151	-0.00868306305851663	0.008683063058516672
Cytoplasm_Correlation_RWC_CorrMito_CorrER	0.025416792154046686	0.0004714970149818939	0.023429976627409213	-0.023429976627409324
Cytoplasm_Correlation_RWC_CorrMito_CorrGasdermin	0.0007726583926928043	-3.7101726969494974e-05	-0.015245017054296109	0.015245017054296177
Cytoplasm_Correlation_RWC_CorrMito_CorrPM	0.012328558008644963	-0.0002636900504727463	-0.06716143198513277	0.0671614319851331
Cytoplasm_Correlation_RWC_CorrMito_CorrRNA	0.021508182974788403	0.0004019024756323928	0.021529682049385823	-0.021529682049385924
Cytoplasm_Correlation_RWC_CorrPM_CorrDNA	0.036189236221494836	-0.0006369039726959781	-0.013857109619673711	0.013857109619673772
Cytoplasm_Correlation_RWC_CorrPM_CorrER	0.006032872721316251	0.0002534887611259464	-0.012154939090384079	0.012154939090384134
Cytoplasm_Correlation_RWC_CorrPM_CorrGasdermin	0.008445069530368832	-0.00020184720215464573	-0.05031450308842543	0.05031450308842566
Cytoplasm_Correlation_RWC_CorrPM_CorrMito	0.009253460990961915	-0.0002298972665003223	-0.05301103342181515	0.053011033421815394
Cytoplasm_Correlation_RWC_CorrPM_CorrRNA	0.0034151065795512414	0.00010979682273844258	-0.04943962115125963	0.04943962115125986
Cytoplasm_Correlation_RWC_CorrRNA_CorrDNA	0.02851582731834368	-0.0005634860846317679	-0.003034474893397451	0.003034474893397465
Cytoplasm_Correlation_RWC_CorrRNA_CorrER	0.002544405501985203	0.00014106141030826135	0.01310402448439759	-0.01310402448439765
Cytoplasm_Correlation_RWC_CorrRNA_CorrGasdermin	0.00802321133407069	0.00023749237785874135	0.017100558161974377	-0.01710055816197446
Cytoplasm_Correlation_RWC_CorrRNA_CorrMito	0.006194099605399517	0.00019855192345155504	0.026819529851788967	-0.026819529851789092
Cytoplasm_Correlation_RWC_CorrRNA_CorrPM	0.005271350862219304	-8.508987026482236e-05	-0.059461066896797116	0.05946106689679738
Cytoplasm_Granularity_10_CorrDNA	0.003136116457118865	-0.0001845078291428927	-0.006264595749923493	0.006264595749923522
Cytoplasm_Granularity_10_CorrER	0.0392852600313659	-0.0007171395956184269	0.01857179926855291	-0.018571799268552996
Cytoplasm_Granularity_10_CorrGasdermin	0.032927784265701865	-0.0006778058134866309	0.039556197076968	-0.039556197076968176
Cytoplasm_Granularity_10_CorrMito	0.03511862926970921	-0.0006956937534433919	0.03506674463016132	-0.03506674463016148
Cytoplasm_Granularity_10_CorrPM	0.047744752260504564	-0.00091338744991873	0.029033339002613866	-0.029033339002613998
Cytoplasm_Granularity_10_CorrRNA	0.040182151253927434	-0.000759085552360207	0.04646263878332778	-0.04646263878332799
Cytoplasm_Granularity_11_CorrDNA	0.003320892753955862	-0.0001668780952019358	-0.0235997438505908	0.02359974385059091
Cytoplasm_Granularity_11_CorrER	0.031237360513841628	-0.0006268093101557085	0.011365259629479312	-0.011365259629479364
Cytoplasm_Granularity_11_CorrGasdermin	0.03264215626572753	-0.0006759783512000286	0.024871013573659936	-0.024871013573660054
Cytoplasm_Granularity_11_CorrMito	0.03261414181044997	-0.000673150078124235	0.030658976303122185	-0.030658976303122327
Cytoplasm_Granularity_11_CorrPM	0.05239365195293866	-0.0009437913570294023	0.02167983939390613	-0.02167983939390623
Cytoplasm_Granularity_11_CorrRNA	0.03935771081076589	-0.0007455124496858866	0.032827413718780785	-0.03282741371878094
Cytoplasm_Granularity_12_CorrDNA	0.004801038726806484	-0.00018027996314313877	-0.036050912540526975	0.036050912540527134
Cytoplasm_Granularity_12_CorrER	0.03074683143465251	-0.0006263937279556717	0.04029140468892241	-0.0402914046889226
Cytoplasm_Granularity_12_CorrGasdermin	0.03635943488822846	-0.0007269353024648709	0.01562247631285323	-0.015622476312853304
Cytoplasm_Granularity_12_CorrMito	0.043413796276274286	-0.0008057041980865541	0.012975701921063697	-0.01297570192106376
Cytoplasm_Granularity_12_CorrPM	0.07532412987679937	-0.0011322767574582857	0.008649133367641676	-0.008649133367641716
Cytoplasm_Granularity_12_CorrRNA	0.045819527043370334	-0.000798259662319521	0.032466389445032176	-0.03246638944503232
Cytoplasm_Granularity_13_CorrDNA	0.004280207084868537	-0.00015816806125249725	-0.03685725668025334	0.03685725668025351
Cytoplasm_Granularity_13_CorrER	0.03457883607730938	-0.0006853737738969144	0.017264105263743862	-0.01726410526374394
Cytoplasm_Granularity_13_CorrGasdermin	0.030663985085547463	-0.0006575956012736659	0.01579026635172402	-0.01579026635172409
Cytoplasm_Granularity_13_CorrMito	0.034342548396153805	-0.0007136173937170028	0.012600029024961133	-0.012600029024961188
Cytoplasm_Granularity_13_CorrPM	0.06112936543801506	-0.0010711204150984257	0.001963655048464786	-0.0019636550484647946
Cytoplasm_Granularity_13_CorrRNA	0.04383984076999392	-0.0008008394797610613	0.026834324009293746	-0.026834324009293874
Cytoplasm_Granularity_14_CorrDNA	0.008970116087672175	-0.00029466570277784633	-0.02647146468442945	0.026471464684429572
Cytoplasm_Granularity_14_CorrER	0.024303470617213052	-0.0005651219265205565	0.007492529165007766	-0.007492529165007801
Cytoplasm_Granularity_14_CorrGasdermin	0.03544425070286239	-0.0006956214825178402	0.0009184635347271094	-0.0009184635347271137
Cytoplasm_Granularity_14_CorrMito	0.03696654705270708	-0.0007097159053935482	0.0007521944824556298	-0.0007521944824556333
Cytoplasm_Granularity_14_CorrPM	0.06385100528075205	-0.0010104832474648903	-0.023144591530996704	0.023144591530996808
Cytoplasm_Granularity_14_CorrRNA	0.033078190201151325	-0.0006654197247815497	0.012361151907902504	-0.012361151907902561
Cytoplasm_Granularity_15_CorrDNA	0.006220792269512665	-0.00021630302149941989	-0.036747836524287196	0.03674783652428737
Cytoplasm_Granularity_15_CorrER	0.02035579820643041	-0.0005060224620274587	-0.00564044216049801	0.005640442160498037
Cytoplasm_Granularity_15_CorrGasdermin	0.022394063075231063	-0.0005228728346076328	-0.038023161294051	0.03802316129405117
Cytoplasm_Granularity_15_CorrMito	0.02239976943486488	-0.0005324186149377839	-0.02096663289596462	0.020966632895964718
