feature	r2_score	Metadata_number_of_singlecells	DMSO 0.1%_0	H2O2_500µM
Cytoplasm_Correlation_Correlation_CorrDNA_CorrRNA	0.001292098043956802	0.0001679016399080721	-0.07237166615649479	0.07237166615649601
Cytoplasm_Correlation_Correlation_CorrER_CorrGasdermin	0.019558323921990084	0.0006408806290129684	-0.022686467401449348	0.02268646740144973
Cytoplasm_Correlation_Correlation_CorrER_CorrMito	0.01768511944760387	0.0005861424268761973	-0.015163728368639839	0.015163728368640094
Cytoplasm_Correlation_Correlation_CorrER_CorrPM	0.001823738247357931	0.00022837005497771223	-0.037408851918414886	0.03740885191841551
Cytoplasm_Correlation_Correlation_CorrER_CorrRNA	0.08963083286276408	0.002988042339487708	-0.2546281185894348	0.2546281185894391
Cytoplasm_Correlation_Correlation_CorrGasdermin_CorrMito	0.09036477709810853	0.0025042296589257744	-0.2779768412037896	0.2779768412037943
Cytoplasm_Correlation_Correlation_CorrGasdermin_CorrPM	0.0014875226663066954	0.00013354016020977665	-0.0834624006670866	0.08346240066708802
Cytoplasm_Correlation_Correlation_CorrGasdermin_CorrRNA	0.03874990986908622	0.0009394193797042327	-0.03197416682593895	0.03197416682593949
Cytoplasm_Correlation_Correlation_CorrMito_CorrPM	0.0009180344272794461	0.00012265847934554564	-0.06565327169223589	0.06565327169223699
Cytoplasm_Correlation_Correlation_CorrMito_CorrRNA	0.0331756940234581	0.0008191836031294174	-0.020073887137450123	0.020073887137450463
Cytoplasm_Correlation_Correlation_CorrPM_CorrRNA	0.0037568913374050883	0.0003403764850687007	-0.058979894791543225	0.058979894791544224
Cytoplasm_Correlation_K_CorrDNA_CorrER	0.0057976789300088205	-0.0001671018428103265	-0.04634252575282406	0.04634252575282484
Cytoplasm_Correlation_K_CorrDNA_CorrGasdermin	0.00940167105064671	-2.4259972506349975e-05	-0.08344987371152257	0.08344987371152399
Cytoplasm_Correlation_K_CorrDNA_CorrMito	0.013071397086879766	-7.75941929494976e-05	-0.16484150688758473	0.1648415068875875
Cytoplasm_Correlation_K_CorrDNA_CorrPM	0.00015556983670572677	4.308026597356213e-05	-0.028253653550688616	0.02825365355068909
Cytoplasm_Correlation_K_CorrDNA_CorrRNA	0.0020776388220242747	-7.277335818036725e-05	-0.019919094797848255	0.01991909479784859
Cytoplasm_Correlation_K_CorrER_CorrDNA	0.008774469719213474	0.0002927802165242913	0.06694522120744444	-0.06694522120744556
Cytoplasm_Correlation_K_CorrER_CorrGasdermin	0.001921020088201053	0.00012581233086783386	-0.04911851210704246	0.049118512107043294
Cytoplasm_Correlation_K_CorrER_CorrMito	0.0024438381123897956	0.00017623661049491536	-0.09177035477821263	0.09177035477821417
Cytoplasm_Correlation_K_CorrER_CorrPM	0.07591093345986288	0.0010802531358352894	0.15396815738439465	-0.15396815738439726
Cytoplasm_Correlation_K_CorrER_CorrRNA	0.0902327596041983	0.0011368833171086048	0.1852220332559953	-0.1852220332559984
Cytoplasm_Correlation_K_CorrGasdermin_CorrDNA	0.01361983534454514	7.095552217331956e-05	0.19143073658007614	-0.1914307365800794
Cytoplasm_Correlation_K_CorrGasdermin_CorrER	0.004642797880893612	-0.0002384212209435668	0.07330146118901436	-0.0733014611890156
Cytoplasm_Correlation_K_CorrGasdermin_CorrMito	0.017120579589947726	-0.00019780377340640826	-0.1393963169378828	0.13939631693788512
Cytoplasm_Correlation_K_CorrGasdermin_CorrPM	0.04821129244702005	0.00023629978499526514	0.3189753907822344	-0.3189753907822398
Cytoplasm_Correlation_K_CorrGasdermin_CorrRNA	0.015816583649503113	-0.00012977306233816856	0.19323268163041307	-0.19323268163041632
Cytoplasm_Correlation_K_CorrMito_CorrDNA	0.015285522850295385	0.00010459374504737168	0.19497521589656708	-0.19497521589657035
Cytoplasm_Correlation_K_CorrMito_CorrER	0.002078344197337767	-0.0001531767211143382	0.05620874553814793	-0.05620874553814889
Cytoplasm_Correlation_K_CorrMito_CorrGasdermin	0.0029080920533446353	4.1644038438337274e-05	0.040754537511808894	-0.040754537511809574
Cytoplasm_Correlation_K_CorrMito_CorrPM	0.05201089190063646	0.0002642802455505547	0.3232462113028434	-0.32324621130284886
Cytoplasm_Correlation_K_CorrMito_CorrRNA	0.005750663108281429	-7.160047676494329e-05	0.1087908409217232	-0.10879084092172502
Cytoplasm_Correlation_K_CorrPM_CorrDNA	0.00024006567975909388	-6.620051845940041e-05	0.03222615973666147	-0.03222615973666202
Cytoplasm_Correlation_K_CorrPM_CorrER	0.026637311034424904	-0.00042767023396491147	-0.049792335609908894	0.049792335609909734
Cytoplasm_Correlation_K_CorrPM_CorrGasdermin	0.029335719081549527	-0.0001965667376073297	-0.18009482108405533	0.1800948210840584
Cytoplasm_Correlation_K_CorrPM_CorrMito	0.0354993118483079	-0.0002617309600192979	-0.2566986078438459	0.25669860784385023
Cytoplasm_Correlation_K_CorrPM_CorrRNA	0.014320292243142796	-0.0003549483467637489	-0.020507643325571867	0.020507643325572214
Cytoplasm_Correlation_K_CorrRNA_CorrDNA	0.0027042285171600122	0.00013362648575766404	0.05043320443694606	-0.050433204436946905
Cytoplasm_Correlation_K_CorrRNA_CorrER	0.10390288076076926	-0.001110705336296808	-0.19688987043896933	0.19688987043897266
Cytoplasm_Correlation_K_CorrRNA_CorrGasdermin	0.006166950072212796	4.2557003484230265e-05	-0.08483569741291062	0.08483569741291207
Cytoplasm_Correlation_K_CorrRNA_CorrMito	0.010657662900039666	4.488208240401874e-05	-0.1736092389431797	0.17360923894318261
Cytoplasm_Correlation_K_CorrRNA_CorrPM	0.04316059228556668	0.0008000351562195606	0.10551350729401399	-0.10551350729401575
Cytoplasm_Correlation_Manders_CorrDNA_CorrER	0.003609735866554664	0.00012592479419874032	0.05271440755660167	-0.05271440755660256
Cytoplasm_Correlation_Manders_CorrDNA_CorrGasdermin	7.67845545229795e-05	3.548722369292823e-05	-0.011388210712614671	0.011388210712614862
Cytoplasm_Correlation_Manders_CorrDNA_CorrMito	3.87995170162414e-05	2.7795436367644202e-05	-0.00423693114581371	0.004236931145813782
Cytoplasm_Correlation_Manders_CorrDNA_CorrPM	0.0009057373159846449	0.00013670680565950537	0.00479649382341175	-0.004796493823411831
Cytoplasm_Correlation_Manders_CorrDNA_CorrRNA	0.0007673256201313761	9.431063489422108e-05	-0.0021097792046837743	0.00210977920468381
Cytoplasm_Correlation_Manders_CorrER_CorrDNA	0.022781223205945333	-0.0005978648503022047	-0.044734041470430336	0.04473404147043109
Cytoplasm_Correlation_Manders_CorrER_CorrGasdermin	6.78819341048964e-06	-1.123692254863483e-05	0.003455506308022312	-0.0034555063080223703
Cytoplasm_Correlation_Manders_CorrER_CorrMito	6.999387830275428e-05	-2.8536102458921443e-05	0.015295052352128424	-0.015295052352128684
Cytoplasm_Correlation_Manders_CorrER_CorrPM	0.000612512018660305	7.992499368344715e-05	0.013754724266442798	-0.013754724266443029
Cytoplasm_Correlation_Manders_CorrER_CorrRNA	2.1685586253483713e-05	2.6092287713797696e-05	-0.00540648551049533	0.005406485510495422
Cytoplasm_Correlation_Manders_CorrGasdermin_CorrDNA	0.0195877847115854	-0.000550321425811883	-0.041808874632442025	0.04180887463244273
Cytoplasm_Correlation_Manders_CorrGasdermin_CorrER	0.0053061331885345675	0.00016867704961854077	0.05978730217438674	-0.05978730217438775
Cytoplasm_Correlation_Manders_CorrGasdermin_CorrMito	0.00036901932209787436	1.9493405396726257e-05	-0.029627501390236427	0.02962750139023693
Cytoplasm_Correlation_Manders_CorrGasdermin_CorrPM	0.00029833471334639317	7.619295028854016e-05	0.0036269555667838745	-0.0036269555667839356
Cytoplasm_Correlation_Manders_CorrGasdermin_CorrRNA	0.0027097296856449793	0.00015011091497976265	0.015272591962972388	-0.015272591962972646
Cytoplasm_Correlation_Manders_CorrMito_CorrDNA	0.02038649903857026	-0.000564144769172234	-0.042254311259131476	0.04225431125913219
Cytoplasm_Correlation_Manders_CorrMito_CorrER	0.004856055647308843	0.00015535210501756383	0.05967912131789377	-0.05967912131789477
Cytoplasm_Correlation_Manders_CorrMito_CorrGasdermin	0.00011696398328009394	1.3022786394978628e-05	-0.016545440286134788	0.01654544028613507
Cytoplasm_Correlation_Manders_CorrMito_CorrPM	0.00034474499024461647	8.022803815984413e-05	0.0022185974509810326	-0.00221859745098107
Cytoplasm_Correlation_Manders_CorrMito_CorrRNA	0.0028112211196094083	0.00015690379634238693	0.014155967719033043	-0.014155967719033281
Cytoplasm_Correlation_Manders_CorrPM_CorrDNA	0.019939083945777702	-0.0005915813742094926	-0.026018496242408505	0.026018496242408942
Cytoplasm_Correlation_Manders_CorrPM_CorrER	0.006510473146740248	0.00018112688489814734	0.07221854401602976	-0.07221854401603098
Cytoplasm_Correlation_Manders_CorrPM_CorrGasdermin	4.3033479974807776e-05	-1.3275695765933539e-05	0.011935715801642904	-0.011935715801643106
Cytoplasm_Correlation_Manders_CorrPM_CorrMito	9.098139706220643e-05	-1.8338998359691287e-05	0.018004135968603292	-0.018004135968603594
Cytoplasm_Correlation_Manders_CorrPM_CorrRNA	0.004498339288614317	0.00018647312407812092	0.033957999038518635	-0.03395799903851921
Cytoplasm_Correlation_Manders_CorrRNA_CorrDNA	0.022419446260001585	-0.0006027598563215868	-0.039010927022651604	0.039010927022652256
Cytoplasm_Correlation_Manders_CorrRNA_CorrER	0.0016429509192125158	2.2938906678827733e-05	0.05931579047396175	-0.05931579047396276
Cytoplasm_Correlation_Manders_CorrRNA_CorrGasdermin	6.247498857225864e-05	-3.127145668299911e-05	0.0016392220615709776	-0.0016392220615710049
Cytoplasm_Correlation_Manders_CorrRNA_CorrMito	7.06752371277819e-05	-4.0237816501455424e-05	0.009213682221353539	-0.009213682221353695
Cytoplasm_Correlation_Manders_CorrRNA_CorrPM	0.0007871274112309923	9.389408904316862e-05	0.010823239354165503	-0.010823239354165686
Cytoplasm_Correlation_Overlap_CorrDNA_CorrER	0.0025424471327194498	-0.00022496235634499	-0.0026173312539662496	0.0026173312539662934
Cytoplasm_Correlation_Overlap_CorrDNA_CorrGasdermin	0.011202560773369563	-0.0004466932810520192	-0.016695710985093933	0.016695710985094214
Cytoplasm_Correlation_Overlap_CorrDNA_CorrMito	0.0138429127637959	-0.0004962855753734464	-0.018198979199620952	0.018198979199621258
Cytoplasm_Correlation_Overlap_CorrDNA_CorrPM	0.015429649261495704	-0.0005504629385673338	-0.0004178852554905482	0.00041788525549055525
Cytoplasm_Correlation_Overlap_CorrDNA_CorrRNA	0.004109341391072219	-0.0002901475181714116	0.0012397679459686748	-0.0012397679459686956
Cytoplasm_Correlation_Overlap_CorrER_CorrGasdermin	0.002523160625929499	5.69358374710883e-05	0.06799497625441323	-0.06799497625441438
Cytoplasm_Correlation_Overlap_CorrER_CorrMito	0.0019336814301702532	3.5699005659970287e-05	0.06223799554394842	-0.06223799554394946
Cytoplasm_Correlation_Overlap_CorrER_CorrPM	0.0005259623525318835	-0.00010575476110597614	0.04089436775647304	-0.040894367756473725
Cytoplasm_Correlation_Overlap_CorrER_CorrRNA	0.0006360842655440679	8.143408513516786e-05	0.013266471423022144	-0.013266471423022369
Cytoplasm_Correlation_Overlap_CorrGasdermin_CorrMito	0.0007994645080467988	5.783067554126993e-05	-0.05117541390618356	0.05117541390618443
Cytoplasm_Correlation_Overlap_CorrGasdermin_CorrPM	0.0037149924665021983	-0.00029409081357745074	0.024247860632816948	-0.024247860632817354
Cytoplasm_Correlation_Overlap_CorrGasdermin_CorrRNA	0.0016170028838573547	4.655090845631475e-05	0.045832996813834126	-0.045832996813834896
Cytoplasm_Correlation_Overlap_CorrMito_CorrPM	0.002703689796696662	-0.0002689256902870638	0.03452283825885545	-0.034522838258856034
Cytoplasm_Correlation_Overlap_CorrMito_CorrRNA	0.0016362177159598978	5.0845713862631864e-06	0.052343791438078824	-0.052343791438079705
Cytoplasm_Correlation_Overlap_CorrPM_CorrRNA	0.00036386390395004575	-5.107157409553879e-05	0.03558000012902508	-0.03558000012902568
Cytoplasm_Correlation_RWC_CorrDNA_CorrER	0.005638923358564973	0.0003256567542442418	-0.0055439920209302395	0.005543992020930333
Cytoplasm_Correlation_RWC_CorrDNA_CorrGasdermin	0.004672663364527985	0.0003345494747756911	-0.05086644211152608	0.05086644211152694
Cytoplasm_Correlation_RWC_CorrDNA_CorrMito	0.002239852403844833	0.00024891319502448535	-0.05303512514358848	0.053035125143589365
Cytoplasm_Correlation_RWC_CorrDNA_CorrPM	0.0010509213984152277	0.00015449921686143446	-0.059800472781781355	0.05980047278178236
Cytoplasm_Correlation_RWC_CorrDNA_CorrRNA	0.008009901950252085	0.00043070471405766376	-0.040054266832065144	0.04005426683206582
Cytoplasm_Correlation_RWC_CorrER_CorrDNA	0.01548826416146909	-0.0004549154655536137	-0.051129914495519166	0.05112991449552003
Cytoplasm_Correlation_RWC_CorrER_CorrGasdermin	0.011335499007952277	0.00037746961907476797	0.017427970443410677	-0.01742797044341097
Cytoplasm_Correlation_RWC_CorrER_CorrMito	0.012048655852864076	0.0003691294777105224	0.029451477192341126	-0.02945147719234162
Cytoplasm_Correlation_RWC_CorrER_CorrPM	0.0005588244125755981	0.00011841613666220563	-0.015461423993357346	0.015461423993357606
Cytoplasm_Correlation_RWC_CorrER_CorrRNA	0.02894842710200507	0.0010191866554557449	-0.1009511078168211	0.1009511078168228
Cytoplasm_Correlation_RWC_CorrGasdermin_CorrDNA	0.014782358884326885	-0.00042965019642155096	-0.05617585404059819	0.05617585404059913
Cytoplasm_Correlation_RWC_CorrGasdermin_CorrER	0.017985432909533805	0.00044567737676627194	0.05157597694060943	-0.0515759769406103
Cytoplasm_Correlation_RWC_CorrGasdermin_CorrMito	0.03374437729857793	0.0010574716171493337	-0.22700417205574158	0.22700417205574538
Cytoplasm_Correlation_RWC_CorrGasdermin_CorrPM	0.002506376636354335	7.383787007070779e-05	-0.09946498423809327	0.09946498423809495
Cytoplasm_Correlation_RWC_CorrGasdermin_CorrRNA	0.026811732094488616	0.0005746657313215735	0.005608018501040113	-0.005608018501040208
Cytoplasm_Correlation_RWC_CorrMito_CorrDNA	0.016345609393509264	-0.0004593163045901056	-0.05642464801983252	0.05642464801983347
Cytoplasm_Correlation_RWC_CorrMito_CorrER	0.017205375236998832	0.000425344519512988	0.05742080619534823	-0.05742080619534919
Cytoplasm_Correlation_RWC_CorrMito_CorrGasdermin	0.007797867705989225	0.0003928286215085659	-0.08935751901522093	0.08935751901522244
Cytoplasm_Correlation_RWC_CorrMito_CorrPM	0.0019568631888559063	9.642980740510314e-05	-0.09248738728064082	0.09248738728064237
Cytoplasm_Correlation_RWC_CorrMito_CorrRNA	0.025305236463286973	0.0005640922182252936	0.010253622832479338	-0.010253622832479511
Cytoplasm_Correlation_RWC_CorrPM_CorrDNA	0.016819874730678364	-0.00048574901970581185	-0.04838023888485263	0.04838023888485344
Cytoplasm_Correlation_RWC_CorrPM_CorrER	0.006166999895221736	0.000238711649427795	0.04611572173787529	-0.04611572173787607
Cytoplasm_Correlation_RWC_CorrPM_CorrGasdermin	0.0010660512386831966	2.2465676970824687e-05	-0.056051498106355305	0.056051498106356255
Cytoplasm_Correlation_RWC_CorrPM_CorrMito	0.0008451467352326159	3.945520543572626e-05	-0.05507042755113219	0.05507042755113312
Cytoplasm_Correlation_RWC_CorrPM_CorrRNA	0.00384862121241758	0.0002608073857316997	-0.012186030294303589	0.012186030294303795
Cytoplasm_Correlation_RWC_CorrRNA_CorrDNA	0.01460856128784127	-0.00044595526022243957	-0.04667589234114165	0.04667589234114244
Cytoplasm_Correlation_RWC_CorrRNA_CorrER	0.007199792581529141	0.000311153046796723	0.028355238667285558	-0.028355238667286037
Cytoplasm_Correlation_RWC_CorrRNA_CorrGasdermin	0.008454632378365301	0.00034445267601613573	0.0015067752428162724	-0.0015067752428162978
Cytoplasm_Correlation_RWC_CorrRNA_CorrMito	0.010072767027195173	0.00037352960116913595	0.006508234969200576	-0.006508234969200685
Cytoplasm_Correlation_RWC_CorrRNA_CorrPM	0.0008583288433803293	0.00014638521539804628	-0.0476767404319771	0.04767674043197791
Cytoplasm_Granularity_10_CorrDNA	0.0016292796366554896	-5.022586172647811e-05	-0.054957291903895006	0.054957291903895936
Cytoplasm_Granularity_10_CorrER	0.015188172671855238	-0.0004046482650044367	-0.08590486403437426	0.08590486403437572
Cytoplasm_Granularity_10_CorrGasdermin	0.014052582460310714	-0.0004679835082216028	-0.0557005758238617	0.05570057582386264
Cytoplasm_Granularity_10_CorrMito	0.015109063505237219	-0.00045659240504131616	-0.07089991358284377	0.07089991358284496
Cytoplasm_Granularity_10_CorrPM	0.025053503495273244	-0.0007193358580826277	-0.08249920162308778	0.08249920162308919
Cytoplasm_Granularity_10_CorrRNA	0.013666087023180284	-0.0004694487857772546	-0.054040230848860574	0.054040230848861476
Cytoplasm_Granularity_11_CorrDNA	0.0009107627282494146	-0.00011576446185570105	-0.010418622271343598	0.010418622271343773
Cytoplasm_Granularity_11_CorrER	0.01375615545214659	-0.00044813605668791437	-0.048530351076249645	0.048530351076250464
Cytoplasm_Granularity_11_CorrGasdermin	0.01826335730701778	-0.0003946740299802298	-0.12748186014964596	0.12748186014964813
Cytoplasm_Granularity_11_CorrMito	0.016938774466995987	-0.0004562394259344228	-0.08908865773583263	0.08908865773583413
Cytoplasm_Granularity_11_CorrPM	0.014466981886867347	-0.0005118396767098396	-0.06299363572904039	0.06299363572904146
Cytoplasm_Granularity_11_CorrRNA	0.019334053618499047	-0.0005420331713892353	-0.0718393600171157	0.07183936001711691
Cytoplasm_Granularity_12_CorrDNA	0.001369049666164246	-0.00014839294868210036	-0.007199795955196823	0.007199795955196944
Cytoplasm_Granularity_12_CorrER	0.015785673203681738	-0.00048640249489544546	-0.054044996559119776	0.05404499655912069
Cytoplasm_Granularity_12_CorrGasdermin	0.015927394778579185	-0.00038062103684175706	-0.11681224189305708	0.11681224189305907
Cytoplasm_Granularity_12_CorrMito	0.021307113603327266	-0.0004631892146115678	-0.13091121314942877	0.130911213149431
Cytoplasm_Granularity_12_CorrPM	0.026531628027901988	-0.0006438931576226512	-0.10332139537936033	0.10332139537936208
Cytoplasm_Granularity_12_CorrRNA	0.01635605924025818	-0.0005375471371362771	-0.04274167784463326	0.04274167784463398
Cytoplasm_Granularity_13_CorrDNA	0.0010016494839998336	-0.0001462815981271469	0.009401870147825763	-0.009401870147825921
Cytoplasm_Granularity_13_CorrER	0.010454372921755328	-0.00035561259642394853	-0.06639366711714173	0.06639366711714284
Cytoplasm_Granularity_13_CorrGasdermin	0.013196101879049404	-0.0004060523520189129	-0.07765137878328589	0.07765137878328719
Cytoplasm_Granularity_13_CorrMito	0.01750802504737603	-0.0004026067195712189	-0.12419380831783755	0.12419380831783965
Cytoplasm_Granularity_13_CorrPM	0.020976974502091128	-0.0005826588995307657	-0.1123407756440856	0.1123407756440875
Cytoplasm_Granularity_13_CorrRNA	0.013916302704093608	-0.0004405341748363124	-0.07038930850146524	0.07038930850146644
Cytoplasm_Granularity_14_CorrDNA	0.0007987932675455056	-8.411663731512294e-05	-0.018801176415957896	0.018801176415958215
Cytoplasm_Granularity_14_CorrER	0.004212791712189468	-0.0002434053675363255	-0.031334493351384204	0.03133449335138473
Cytoplasm_Granularity_14_CorrGasdermin	0.0044356714165721955	-0.0002386958397582142	-0.034459027744841074	0.03445902774484166
Cytoplasm_Granularity_14_CorrMito	0.00745692624957961	-0.00030498566769620976	-0.047251437460150425	0.04725143746015122
Cytoplasm_Granularity_14_CorrPM	0.020867161866726325	-0.0004849250795786898	-0.1254862487315462	0.12548624873154832
Cytoplasm_Granularity_14_CorrRNA	0.010124895517525712	-0.00023369102103492368	-0.10880051994635476	0.10880051994635657
Cytoplasm_Granularity_15_CorrDNA	0.00017649240258654775	-6.483746527344525e-05	0.007711579770750361	-0.007711579770750492
Cytoplasm_Granularity_15_CorrER	0.004344415642948185	-0.0002835306265923337	-0.009133059490557857	0.009133059490558012
Cytoplasm_Granularity_15_CorrGasdermin	0.003239728451115309	-0.00017355317969406	-0.044903463530394164	0.04490346353039493
Cytoplasm_Granularity_15_CorrMito	0.004674045656256731	-0.00022151088117134432	-0.04880355472289552	0.04880355472289634
