oneb_Metadata_Treatment_Dose_Inhibitor_Dose,DMSO_0.100_DMSO_0.025,DMSO_0.100_DMSO_1.0,DMSO_0.100_Z-VAD-FMK_100.0,DMSO_0.100_Z-VAD-FMK_30.0,Disulfiram_0.100_DMSO_0.025,Disulfiram_1.000_DMSO_0.025,Disulfiram_2.500_DMSO_0.025,Flagellin_0.100_DMSO_0.025,Flagellin_1.000_DMSO_0.025,Flagellin_1.000_Disulfiram_1.0,H2O2_100.000_DMSO_0.025,H2O2_100.000_Disulfiram_1.0,H2O2_100.000_Z-VAD-FMK_100.0,LPS_0.010_DMSO_0.025,LPS_0.100_DMSO_0.025,LPS_1.000_DMSO_0.025,LPS_10.000_DMSO_0.025,LPS_10.000_Disulfiram_0.1,LPS_10.000_Disulfiram_1.0,LPS_10.000_Disulfiram_2.5,LPS_10.000_Z-VAD-FMK_100.0,LPS_100.000_DMSO_0.025,LPS_Nigericin_1.000_1.0_DMSO_0.025,LPS_Nigericin_1.000_10.0_DMSO_0.025,LPS_Nigericin_1.000_10.0_Disulfiram_1.0,LPS_Nigericin_1.000_10.0_Z-VAD-FMK_100.0,LPS_Nigericin_1.000_3.0_DMSO_0.025,LPS_Nigericin_100.000_1.0_DMSO_0.025,LPS_Nigericin_100.000_10.0_DMSO_0.025,LPS_Nigericin_100.000_3.0_DMSO_0.025,Thapsigargin_1.000_DMSO_0.025,Thapsigargin_10.000_DMSO_0.025,Topotecan_10.000_DMSO_0.025,Topotecan_20.000_DMSO_0.025,Topotecan_5.000_DMSO_0.025,media ctr_0_Media ctr_0.0
LPS_Nigericin_1.000_3.0_DMSO_0.025,0.9456267984109851,0.936074193104054,0.9248047159659781,0.9395819310978211,0.9523764270266039,0.9290113121409794,0.9422628549590708,0.9653880860475421,0.9632285011265842,0.9407337192047006,0.9510766539484831,0.9645392550628246,0.9124138742810848,0.9476556136322324,0.9613984135255047,0.9634535017996384,0.9643065155189132,0.9676593371227615,0.9558328131788096,0.9593640240581259,0.94642037294765,0.9750946352557797,0.9736266263729971,0.9929139809552016,0.9609073889617611,0.9132495547280249,1.0,0.9737095985838554,0.9851120434493523,0.9790085947970292,0.9134967986341399,0.8954373860918295,0.9509843868801239,0.9408489041744068,0.9525581740893586,0.9482157004442757
LPS_Nigericin_100.000_1.0_DMSO_0.025,0.9503898403936792,0.9478107752897089,0.9392710470729729,0.9490845792242617,0.9644016239455214,0.9491576875397524,0.9578394345305222,0.979702577525214,0.9743124962228207,0.9710849561050379,0.950971942520364,0.9498218398548054,0.9297835427445159,0.9558690778303237,0.9725033605842253,0.9809509667363419,0.9814601742832703,0.9802383163661853,0.9736044521876769,0.9789859459374189,0.9633250433749541,0.9872535618158059,0.9877781773329836,0.9801818766271662,0.9393087864204664,0.9130355424304339,0.9737095985838554,1.0,0.9784832234825794,0.9890575391893887,0.913476458044386,0.9047539870761355,0.9591995304811671,0.9563761737500662,0.9598493722352631,0.9546855455869435
LPS_Nigericin_100.000_10.0_DMSO_0.025,0.9274176452021569,0.9223840245644878,0.9040468768947916,0.9211236285014233,0.9413582749730202,0.9313175038030567,0.9352041817533355,0.9530198499739129,0.9458875991580243,0.9403847141645473,0.9352143063413055,0.96324152729324,0.8916052985460055,0.9295397042630674,0.9476740524466296,0.9522152872261639,0.9546397126260077,0.9545905537720513,0.9506008088625898,0.9540788864983368,0.9285171985257548,0.9703365731789896,0.9748109616444323,0.9824034031319184,0.955349330892054,0.8835304507015614,0.9851120434493523,0.9784832234825794,1.0,0.9818519909642126,0.8823838130752959,0.8673071531690087,0.9391494300433265,0.9314512823526786,0.9382304569641472,0.9323463711048395
LPS_Nigericin_100.000_3.0_DMSO_0.025,0.9514690465007233,0.9453361186394014,0.9366682171477791,0.9469848091777131,0.9609941137928208,0.9402855414891366,0.9532450670784025,0.9708757861343622,0.9680596135445482,0.9491365101042064,0.9520487993075399,0.9468057187620569,0.9255346339668619,0.949437372932,0.9686288445183598,0.9733246141377442,0.9738858259378355,0.9735851031283974,0.9657370309798733,0.9655457801722842,0.9614914186585148,0.9827722763464025,0.992787823246315,0.984065428813836,0.9385399027206455,0.9150402603188431,0.9790085947970292,0.9890575391893887,0.9818519909642126,1.0,0.9113907059347475,0.9020741012887964,0.9568480631872104,0.9532813146200138,0.9561658801651222,0.9540642346708557
Thapsigargin_1.000_DMSO_0.025,0.9522407425628999,0.9574028868139313,0.9676151086854977,0.9585295674015449,0.9487330501003401,0.8918935268255064,0.9212039691979167,0.9445381301286684,0.9421610054607094,0.9020573976962665,0.9682790722496486,0.9064900997570403,0.9683926585169431,0.9580147741061399,0.9433986098827215,0.9351448681215478,0.9293769924709934,0.9262390009570762,0.9101676450092671,0.9143333691576736,0.9566519664174666,0.9226133438029486,0.9157332667601306,0.922920570255786,0.897744780819255,0.9465081649646113,0.9134967986341399,0.913476458044386,0.8823838130752959,0.9113907059347475,1.0,0.9840372413562408,0.9415278611273261,0.9394864164098764,0.9432414742041169,0.9554303540843316
Thapsigargin_10.000_DMSO_0.025,0.9233383625335317,0.9316276858598342,0.9461847416076797,0.9347173915705282,0.92600498030737,0.8708677165144905,0.8987266466426586,0.9252795541271428,0.9223808237209259,0.8906030038494683,0.9441995709857673,0.8879699131983428,0.9504294756456545,0.929353753198541,0.9191051412618841,0.9182214193035784,0.9121620323534282,0.9114211546470604,0.894792903949791,0.9010665656410783,0.9423187714349553,0.9107356601999439,0.9038862004808678,0.9087127739553152,0.8784967853231876,0.9353721292693667,0.8954373860918295,0.9047539870761355,0.8673071531690087,0.9020741012887964,0.9840372413562408,1.0,0.9175014366574458,0.9150106446910073,0.9182565122069811,0.930024862355892
Topotecan_10.000_DMSO_0.025,0.9929442367738353,0.9878613295411564,0.9765228088070326,0.9899439074158694,0.9912481962081899,0.9713451643845391,0.9847126888054021,0.9736955928402548,0.9745439670868069,0.9417548964465551,0.9784534464592833,0.9475752609028467,0.9559672514699806,0.9894928470934181,0.9866825424386219,0.9770886196261235,0.9745695825122145,0.9623561655837926,0.9615062191621917,0.9567652632013776,0.9662914876797523,0.9674197109550283,0.9607275485358402,0.9545741164461793,0.9238190619803588,0.9058784846561364,0.9509843868801239,0.9591995304811671,0.9391494300433265,0.9568480631872104,0.9415278611273261,0.9175014366574458,1.0,0.9941529385075004,0.9953025431909671,0.9930072719646694
Topotecan_20.000_DMSO_0.025,0.9910368941428813,0.986362004181312,0.9757652488196784,0.9877463588288563,0.9894404955668024,0.971316448255571,0.9853966557739355,0.969450963239366,0.9716268601815383,0.9405126563875719,0.9761793264080776,0.9419008721705465,0.9583365690730882,0.9855430725539046,0.9832003107667028,0.9727342763052228,0.9711961183746094,0.9581433192712996,0.9603265716151282,0.9530313338529114,0.9641441696387015,0.9617509942592732,0.9585478053104074,0.9464190757098341,0.9170075908249038,0.9028273666693925,0.9408489041744068,0.9563761737500662,0.9314512823526786,0.9532813146200138,0.9394864164098764,0.9150106446910073,0.9941529385075004,1.0,0.9926341386392818,0.991613459029119
Topotecan_5.000_DMSO_0.025,0.9927854102734386,0.986292749902797,0.9768326778699682,0.9891883477816811,0.9899701785896983,0.9673345469477427,0.9837845267800889,0.9752213595525862,0.977078923337639,0.941273048079915,0.9773523712709044,0.9447934865087501,0.9563431120676568,0.9896449490480618,0.9867659441785439,0.9769565051645508,0.9762010888349152,0.9631410636861224,0.9595205440016791,0.9554820896490543,0.9669452780293093,0.9699816781796,0.960202464691327,0.9568997762867872,0.9262173318077863,0.911537293321663,0.9525581740893586,0.9598493722352631,0.9382304569641472,0.9561658801651222,0.9432414742041169,0.9182565122069811,0.9953025431909671,0.9926341386392818,1.0,0.9931447070504584
media ctr_0_Media ctr_0.0,0.9947189469862467,0.9919697633253498,0.9844521305409475,0.9942892553685192,0.9905874566402701,0.9646105431270345,0.9826649434622293,0.9739836528796355,0.9752783201739555,0.939614822266314,0.985478599797957,0.9460175168266929,0.9674645711217885,0.9921151106384796,0.9853218940529425,0.9731112050023684,0.9711272295411417,0.9579045423584104,0.9564372512189412,0.9509419325287475,0.9705129292742843,0.9631142379737416,0.9584496212449728,0.9542611725100213,0.9310384982595834,0.9223814972792199,0.9482157004442757,0.9546855455869435,0.9323463711048395,0.9540642346708557,0.9554303540843316,0.930024862355892,0.9930072719646694,0.991613459029119,0.9931447070504584,1.0
