Metadata_Well,B13,C13,D13,E13,F13,G13,H13,I13,J13,K13,L13,M13,N13,O13,B14,C14,D14,E14,F14,G14,H14,I14,J14,K14,L14,M14,N14,O14,B15,C15,D15,E15,F15,G15,H15,I15,J15,K15,L15,M15,N15,O15,B16,C16,D16,E16,F16,G16,H16,I16,J16,K16,L16,M16,N16,O16,B17,C17,D17,E17,F17,G17,H17,I17,J17,K17,L17,M17,N17,O17,B18,C18,D18,E18,F18,G18,H18,I18,J18,K18,L18,M18,N18,O18,B19,C19,D19,E19,F19,G19,H19,I19,J19,K19,L19,M19,N19,O19,B20,C20,D20,E20,F20,G20,H20,I20,J20,K20,L20,M20,N20,O20,B21,C21,D21,E21,F21,G21,H21,I21,J21,K21,L21,M21,N21,O21,B22,C22,D22,E22,F22,G22,H22,I22,J22,K22,L22,M22,N22,O22,B23,C23,D23,E23,F23,G23,H23,I23,J23,K23,L23,M23,N23,O23
B13,1.0,0.18853801090674213,0.18963416633515467,0.3507733112270984,0.3327823917239323,0.33457357672390464,0.2834815144084577,0.33231432361220953,0.3562529443248898,0.28807708948520183,0.27738252365906896,0.2349516786810249,0.4012783969732851,0.13894884558507328,0.4569366616850599,0.32049044556987033,0.03597851748713203,-0.09908021186605279,0.3383351323442458,0.39336257720416756,0.3267449348068448,0.3792455522377283,0.3699655390403795,-0.014643624861396231,-0.13718089861657812,0.37247692691814227,0.4336464588127479,0.22327279319823065,0.3602725145812483,0.14687750461126123,0.02819335475014954,-0.20365754716602139,0.2978132150909164,0.23231637557390308,0.3957101133234044,0.2760067965797115,0.3363309122700898,0.020938903480923258,-0.1068352175638378,0.3461213826245146,0.29532714392876996,0.3051947766558677,0.482475510976262,0.3373921276460778,0.319730323568712,0.17804262215893926,0.08300398972225786,0.02059995554684933,-0.02724457130228949,0.00830973383154506,-0.007419466298613168,-0.39494383856448856,-0.29088907056909163,-0.3871958351788925,-0.2194145746701301,-0.051930397720386746,0.52111148031745,0.3741090673040263,0.1388413665601077,0.08726076078214084,-0.1072654313562083,-0.06728188331685307,-0.013991902650748834,0.10492081483816999,-0.08610320948819594,-0.3214655819508682,-0.37178579672252954,-0.4710665488081415,-0.19554763683406837,-0.10445713272317074,-0.13137623569376317,-0.3307211893108461,-0.3711090570451946,0.1304060718108933,-0.02035167192165561,0.1857874824110384,0.36894467344378595,-0.2234790490137619,-0.3152117851349727,-0.0033535117750302375,0.06150471903251045,0.11731988948343079,0.05767567909838351,0.22472841520568518,-0.26241099771455056,-0.45206672817002314,-0.31200407474647224,0.17639465219511555,0.07389471037633674,0.08742726784617492,0.3615815564776461,-0.14703542054551597,-0.37157193230778307,-0.01996203119365958,0.25653409820408635,0.33781120802610354,0.0036585844055388203,0.31663175078990735,0.49140872812998243,0.3441356579961519,0.297111632132013,0.14927771077213967,-0.044213292347375886,-0.019496187275605453,0.0013918991081093856,-0.04374909081983209,-0.12070442546861108,-0.4111783488817427,-0.3264080020209412,-0.29303024265004635,-0.1783812982519847,-0.17222464643348176,0.25675903634437724,0.3118651704371052,0.0021313048755647055,0.1109594169078979,-0.07936344748076371,0.04215288811545541,0.0024827751195481643,0.020092810667953254,-0.1281225086750137,-0.36480996944425453,-0.39311466363967595,-0.42219234893591023,-0.18587357522663,-0.1722986763135412,-0.21322656610177704,-0.3908451608854658,-0.3222756958733894,0.014555702608438185,0.06048685354439926,0.0027316066641975873,0.2781583077964978,-0.2256003603628566,-0.2982730997667283,0.009546284520444582,0.29775634533301143,0.3505746409757958,0.17483098311684245,0.11342204965846814,-0.22834201615285293,-0.4443727686369447,-0.32205041823706826,0.19368884432527936,0.04926179996717419,0.03380305132932978,0.17682946375085548,-0.25347981392491875,-0.18200383095365624,-0.043306580329376516,0.10485320424869521,0.2870722813580909,0.03239107723499924,0.001831519070339255
C13,0.18853801090674213,1.0,0.34541908530279053,0.1657856828935873,0.37652442911466216,0.4719901549163677,0.33118395831815145,0.24035566045265788,0.6007595564416448,0.5796290857818098,0.5221144139494999,0.5224710528850119,0.21973776158661415,0.2518425576252875,0.42258196641440865,0.6920893406380921,0.10147672413591534,0.02259597667398529,0.3749524204154811,0.14106949924467005,0.3457277257428401,0.5435294591770843,0.4738525823295381,0.16607714298076345,0.009048566142083323,-0.03259625446625981,0.06059769142950555,0.4177988382364761,0.5151356728402409,0.4011601619749872,0.3247501225702408,-0.05669431568671325,0.10511964111041017,0.46053226549128423,-0.049956438861466404,0.2641701914421242,0.46527304993524976,0.14784025988081098,0.022529242522730305,0.04554777391206257,0.14490443916489637,0.004476617213363349,0.3666611706943649,0.43278433611942246,0.2645451655222023,-0.03665293987486033,-0.0738334122635001,0.012760398151148804,-0.19703946687784551,0.35438136939787485,-0.24090628833169178,-0.11481371817512706,-0.36335633814583906,-0.42800687458730563,-0.3247125761494446,-0.022238467321329947,0.3473267343754519,0.2761116907297116,-0.19365501487306755,-0.07618051143916273,0.04295660708075618,-0.16574918392908086,-0.22307635637881307,0.2852014602855126,-0.38394788620783515,-0.32652082163580726,-0.3633109982526727,-0.512317662734498,-0.37802799260864756,-0.08670408277813564,-0.6060535234140229,-0.4068754230837844,-0.5448609168422491,0.06682125739929334,-0.027345772381394857,0.11233673573325366,0.4530504823088427,0.08351573500744569,-0.25508791081042453,0.27841798010225394,0.24367819072888613,-0.09323795102695948,-0.286778405267334,0.47122384306875076,-0.5738443249987804,-0.4190973268881494,-0.4516876756374106,0.11829787285093186,-0.11368290834707381,0.17988342168954655,0.36501648884045285,0.07240606755505227,-0.25916592307931263,0.11346667270916799,-0.12293034818017158,-0.010184743997712135,-0.2738689318462833,0.29480158338485324,0.17243709734668258,0.3343326995072661,0.032999762627810764,0.04940897087229832,-0.02305729459747607,-0.16979743130579647,-0.18675858216103972,0.26898329972231355,-0.6035187409023955,-0.3149949443070778,-0.32338398483937797,-0.23736661238789128,-0.3102193134484425,-0.06394861729388482,0.41310085332991325,0.40978115719168096,-0.13882341858389954,-0.02254020362964222,-0.408372715219767,0.16883634015062068,-0.25941269638457626,0.37940125702970345,-0.26766262069887886,-0.3868191063550174,-0.46078976900377006,-0.48059345999866737,-0.3602457298332414,-0.1376410650324138,-0.5051089324036473,-0.35730431769223336,-0.5054187736523964,0.033448845830862696,-0.08413178472611967,-0.028496298659731946,0.3841105440827171,0.3602216982846777,-0.2326086013759808,0.3999240728171977,0.1443299166538676,0.19560533492075313,-0.2874433940719493,0.452041258016304,-0.46800782794341833,-0.25841299644138144,-0.32978991135593616,0.4204680135239813,0.053151329178489255,0.058907861942820036,0.3944750637201706,0.19958270746342077,-0.3074526912721953,0.1826118838086426,-0.24012441556507808,0.1677706439157478,-0.3975312805631642,0.22811515804094687
D13,0.18963416633515467,0.34541908530279053,1.0,0.4682611970876402,0.6521100687435765,0.4476711646844154,0.43189784277241494,0.10827390021255401,0.29970617796382454,0.6052677837579542,0.304729226241407,0.5911230686779279,0.507313841011486,0.47769858275564575,0.26761233335527423,0.29681493256115604,0.37638355038521015,0.2827829037509728,-0.017050552051682558,-0.0043730135030284,-0.059936587287429,0.1965556151428953,0.07713948331996733,0.3893642674018619,0.29843716771240725,0.09091839424805781,0.007820021793664629,-0.036922594006042045,0.3097762567499997,0.1729267155598066,0.3747077778987044,0.29092329097031433,-0.08713443069684725,-0.06828037717506136,-0.020339104557986702,0.15438570532631177,0.15211872737295762,0.3408215292495232,0.2947386744848283,-0.03392615166674023,0.04257023632042733,0.030773612245885106,0.37192190470060893,0.1351297541920371,0.02234303415237928,0.07486219322008059,-0.19160722151733808,-0.3804745982652075,-0.28513202717280123,0.47415386042613944,-0.29532955300551983,-0.3169472445388868,-0.492831390376899,-0.4494864002718976,-0.2566466954739005,0.346730608845335,0.31584621379378636,0.1770661568491575,-0.09372863496059781,-0.15216250024009384,-0.19325418703215175,-0.21524666236904846,-0.3052273849215813,0.5563145567248999,-0.3006903460624583,-0.28537237323104864,-0.4539801245368902,-0.2653902011707661,-0.22628109800723673,0.3344428599965105,-0.3228380954470805,-0.3023748354930886,-0.4523940572372087,-0.17841340082073162,-0.31694723423256066,-0.2374181466477931,0.0673394986448784,0.16620162253470325,-0.3132043513365404,0.480743785225277,0.08633400957571385,0.012379537160242836,-0.14423455544238684,0.13467054879924925,-0.4424228161517478,-0.3810777083420106,-0.5134815199920068,-0.021548157744089063,-0.31888082167611875,-0.2035280410014511,0.10262923288054852,0.2140185984375819,-0.3561157475469491,0.5365542238513054,0.18729384869253257,-0.01637598163476324,-0.1818171803956337,0.24798567992829412,0.2582523206746209,0.18891037379569853,-0.09743509949815647,-0.11630549225694146,-0.30766810809252015,-0.29840650773793315,-0.337204355321733,0.5747262449261431,-0.11032349964914671,-0.265301378652516,-0.4132760020074668,-0.3559187138701249,-0.2165782730633273,0.34145894750593403,0.27584620104730845,0.007597121051768433,0.13327630809017485,-0.23010603259770007,-0.3563772891713938,-0.33581205260235936,-0.20250219112744397,0.5435166464870391,-0.2782724965252601,-0.32378035046088066,-0.4184210371713688,-0.3834431983224822,-0.22406678738023453,0.39492300638446454,-0.289503524468614,-0.4711887912021505,-0.4957369145784148,-0.214349959093118,-0.3412634768011558,-0.30492192846273886,0.0834501245193683,0.20862917053655303,-0.3416903080641267,0.4843624101454619,0.1263054601365257,0.23633337248185432,-0.1966694249369188,0.15540584790334108,-0.4143827650157323,-0.4108776769220537,-0.48971289739592694,0.06739718002590782,-0.31828666923843,-0.23400545816714,0.1270217478971293,0.1969156174455121,-0.3614843944521531,0.4557566580061193,0.2129756365109375,0.2701298803208551,-0.1696510431253624,0.3488961648724494
E13,0.3507733112270984,0.1657856828935873,0.4682611970876402,1.0,0.4532939661223875,0.3125806179992811,0.4913990282155056,0.10888925689523855,0.03848751029299567,0.2566095070789392,0.06965661068200896,0.2458967709520134,0.382566439341401,0.4268904336520281,0.3346828164142691,0.09151207297826527,0.13181670922763938,0.1301042792220335,-0.11294008827050918,0.09195112264249723,0.060963726172604184,0.0561826913687255,-0.015231257870736285,0.14827876544052637,0.09088111851569586,0.0540872820076157,0.33570365130259866,-0.07543792753275674,0.23905211442926347,0.2850198978586537,0.04229605132522085,0.07268724971324239,-0.023031029847963312,-0.021235397965167664,0.17446087472047028,0.17727499258436158,0.03833037965898306,0.06756098936005883,0.08855620051135733,0.09581407353733686,0.3594876927378499,0.2161804269474411,0.4046572936483747,0.17016258183328806,0.1903030418952542,0.12360264680781644,0.05833348627875894,-0.14681196735262206,-0.11740320874488568,0.1397527013339967,-0.19924723563534757,-0.31017767207274144,-0.34893847286648483,-0.42331469826567597,-0.25826998837705717,0.045073328377687384,0.22222397094752747,0.19283010093349517,0.1584279716763626,0.09643163125213604,-0.1857583373210567,0.08757266352120746,-0.01602140354643631,0.30330810581734324,-0.1081057175235843,-0.09213125109023626,-0.4951547753018638,-0.3392148271667813,-0.21720149993006216,0.007435807761863269,-0.07671048344118846,-0.17628784657452143,-0.2874457805043344,0.1522097834868496,0.09908319036568504,-0.08270175322941814,-0.08740480525976582,-0.019400601310247914,-0.25514823804428804,0.10225006275674355,-0.14794147824552126,-0.052030414429517675,0.15372388668518425,0.06791170512517165,-0.20311600031168212,-0.26918111529528393,-0.42990727920221766,0.1868026595622913,-0.05960895546894008,-0.03141600475637015,0.014898763602812812,0.1905234947163002,-0.2938317902652136,0.33322572062101,0.3192608315812356,-0.09279593176016267,0.1708719140438399,0.3130519434653988,0.22665299226585933,0.16109530498936486,0.1632723143621205,-0.010714196553648744,-0.2478171855628412,0.05168850024640884,0.02290161558811906,0.3256213870085766,-0.00526415271345148,-0.22186609978890734,-0.4541449675957157,-0.4180370949883716,-0.20565955948131803,0.08333127224053198,0.0348290151614634,0.023113293653185624,0.3893722698446314,-0.06986826933889975,-0.015447473410060905,-0.16876341289873487,0.05748292487261154,0.18813769680530845,-0.2622003631664084,-0.24053102604293247,-0.383937897590623,-0.3556224344800006,-0.17307625824496337,0.016113764400012626,-0.24031286494784998,-0.4069816999135153,-0.33470585500067473,0.03311565422038424,0.06140439248737089,-0.13186463080852853,0.12226887328264772,-0.09144716921795219,-0.27616630663548264,0.17149262843627322,-0.11640264342759342,0.16283869717990265,-0.01433875254261376,0.04181490542093073,-0.22276193575570266,-0.4709930153654108,-0.30733364256817286,-0.014205243423850591,-0.006933194853363007,-0.12217181148464798,0.03943951479513669,0.03208706089771646,-0.11511137704350724,0.20025892823293678,0.22837440356196118,0.19264810428470014,0.12921607094240783,0.14513857484908013
F13,0.3327823917239323,0.37652442911466216,0.6521100687435765,0.4532939661223875,1.0,0.4359413157151804,0.359828304333449,0.027542807344354665,0.3384049187210739,0.619002393207569,0.2130034097559804,0.6272172156964559,0.4394500755471959,0.4476481958222409,0.23704442588027883,0.2974243561755706,0.383843170528595,0.2979908712229402,-0.023605233903291844,-0.01198375634899464,-0.09169636442908112,0.18152860831530623,0.09282310119499557,0.3429252002362922,0.2819296753679851,0.05072778543907087,0.0022223134828935165,-0.07840817454317366,0.2679116234024381,0.23096006166332916,0.3257723593004898,0.27643375449417706,-0.13900734377061613,-0.05397549845692138,0.11953428172769213,0.12187958476295019,0.16269532255353103,0.32250318013079593,0.25578129479755024,-0.007212271149801239,0.03590846458910339,0.1609429761657882,0.32987414412573907,0.1146656539299286,0.06846236684737594,-0.03282325655784356,-0.07395801943266159,-0.3586170377436737,-0.20161803122973587,0.48825217109829167,-0.29655715041395764,-0.2769344357422717,-0.5322598924343309,-0.5083907816587809,-0.40214111045426343,0.3153308360520236,0.4015333019231029,0.1987610078994742,-0.09648243623104683,-0.07107828263205704,-0.3165309794694335,-0.2376465290283515,-0.25893717104167213,0.5356999704743042,-0.3329443515330247,-0.2360074440007017,-0.5075717034494691,-0.3532331058634309,-0.3221099029392654,0.31676230568676045,-0.2511108355957078,-0.2505184774230226,-0.4196073081382963,-0.15391624276829707,-0.29034022048858693,-0.10778359773782203,0.12816804683036148,0.11108907095003405,-0.4030540742214411,0.42530911825315393,-0.052249751994882986,-0.10363826317367027,-0.05372380792326362,0.06104972714345242,-0.38391644844520406,-0.40436575176740164,-0.5553576594098442,0.2486339345817143,-0.2732829520438616,-0.08280410364058392,0.2357845181476132,0.2037352241767577,-0.459101588836319,0.5539308893281407,0.22961642386735534,-0.08383189579442524,-0.037244076754526956,0.3337477814103724,0.4292161056804486,0.1390363302554822,-0.007836711409904579,-0.19400571830108118,-0.22480828867835612,-0.18456886908305378,-0.3105173003053539,0.6379314312952116,-0.19772057683010236,-0.25142231702663687,-0.5335456987116802,-0.39124377004525535,-0.3208767707038327,0.3714708334229815,0.18147828093269855,0.01906001113068774,0.17412511004317424,-0.1083872767370985,-0.20616458561033107,-0.2681573808635388,-0.1012057910479699,0.5054736321819991,-0.4135511948870951,-0.25870667682726267,-0.5379890564813101,-0.37049156679431994,-0.2589237041844044,0.314019140761507,-0.19066534608997227,-0.45450188798722296,-0.555647180545816,-0.2022672736977323,-0.275550929251862,-0.3184131975243108,0.14494375367457682,0.10674480728638334,-0.43929992695136366,0.5664067638356208,0.016659605421540317,0.207425364771002,-0.07769131679736785,0.1101972284058484,-0.28488913562730134,-0.44167342558958783,-0.4939366279423852,0.15655429855394754,-0.18627606352087253,-0.11812708461640675,0.1707659500015282,0.10565329498399895,-0.3916423429636122,0.4977462512036818,0.20862590234196687,0.2567617446953186,-0.021180378902897336,0.13925545695041427
G13,0.33457357672390464,0.4719901549163677,0.4476711646844154,0.3125806179992811,0.4359413157151804,1.0,0.3645595690877894,0.41724950676835965,0.39078905853666046,0.6111782652668306,0.5183696403917919,0.5795099881294783,0.4077433326385011,0.35479375908995503,0.39061733842961094,0.6057907626075694,0.21433855892217088,0.08707913224275125,0.38641668474419205,0.21650980951115992,0.34127332547368555,0.47747270207374637,0.40770762145183825,0.192550306462309,0.09561806650764103,0.2855163028099533,0.13809811499474137,0.3751452388613616,0.4481578773894137,0.4862374829400951,0.29980836555554413,0.06724647344189816,0.23235026485417543,0.3295125224670972,0.1854726182246302,0.4105768853645634,0.37468829764882305,0.14433429306369253,0.08112861321609406,0.20710903336364297,0.22185654947492295,0.19633472921397827,0.3337984905641192,0.37352227317829556,0.2607751336755224,0.18098827775159124,-0.12067885142991044,-0.08478405116630218,-0.1239331825070312,0.43680327729239843,-0.33650657168845527,-0.27276089963625194,-0.5370974965083126,-0.4263661414664687,-0.42101386551552894,0.14017200235134156,0.41901656613062543,0.37464829165073493,0.02550997160599673,0.008704810087272086,-0.08126899924964726,-0.19536236762288797,-0.24821132694816936,0.46729138118812386,-0.32771424607259164,-0.31570872400028843,-0.4981121155062476,-0.41042219736890373,-0.4064028362178043,0.11309357677776197,-0.4644726215945422,-0.32837488687907934,-0.5790262179692757,0.06922924681482523,-0.06459061579420021,0.029858668007725988,0.4223802157719451,-0.040742992246308875,-0.43749005005114333,0.34249209713872836,0.18687456138696906,0.08063420358009618,-0.24141201014556987,0.41663634014596673,-0.46060806731791876,-0.5382685294223896,-0.5423724681596135,0.019260739183646135,-0.1020930656720514,0.10151325317577552,0.32097104798992365,0.041523962289567944,-0.46999158063903534,0.272850734608949,0.04735157067302621,0.22192894360241858,-0.2681424775503059,0.4681105500556876,0.2668910719233381,0.2613973903299511,0.026890537441926335,-0.040423952162664485,-0.1910095655203621,-0.28889380533183967,-0.28860725803670745,0.2615430425522397,-0.2874879591416128,-0.31314383187888484,-0.44344139600851423,-0.42002862553323206,-0.3715107347223762,0.06928371062377515,0.43226652218436684,0.33442237652065787,0.06648485114048354,-0.029842821444246218,-0.2770691899305032,-0.07651538164973377,-0.29978731278899534,0.443660915312897,-0.26432816705436696,-0.32046627824388874,-0.5096280042286281,-0.44204541904954203,-0.3959319414960245,0.08639963793749834,-0.3515015991258502,-0.40363833856583514,-0.5752310125581005,0.017337451613876082,-0.14330974266587265,-0.07812201774742697,0.37741494839660394,-0.040598507889456084,-0.4763460242364193,0.3012672196541079,0.1661775538088858,0.2501242378593491,-0.19779353486709245,0.31970979555284146,-0.4873284606435008,-0.38240395424575296,-0.5725266054177152,0.3742091714966268,-0.11153928564414967,0.0010414994943653776,0.3126317659550203,-0.05900850102381471,-0.4863790627103662,0.24309648150659596,-0.00273802375160473,0.35009057447769204,-0.2663701078486892,0.3079079810757398
H13,0.2834815144084577,0.33118395831815145,0.43189784277241494,0.4913990282155056,0.359828304333449,0.3645595690877894,1.0,0.3367120572318003,0.24771534789814734,0.2786590331668223,0.09259804155768069,0.2102472015067194,0.40212916268637344,0.427975947580862,0.44092894227460616,0.23999956088737198,0.08019945426330205,0.07503505921651304,0.12464506257511614,0.12361273722014458,0.11206213891793446,0.0446006770377844,0.13157931203620543,0.09753229450452856,0.015973615715692856,0.15958481960911935,0.19281767487432475,0.07644830475845736,0.2987678311760539,0.29014127263706835,0.059672498518943635,-0.03775860228077827,0.17946159379310725,0.0013343917491285965,0.16711963165909843,0.27367225043583093,0.10218041279953317,0.0746472031381976,-0.0011341436946102422,0.1512555538216365,0.29824390180950094,0.24487242778177898,0.25698574265562363,0.23490645118522527,0.051107176606140704,0.1916943907658786,-0.22908743859924752,-0.07246715368950062,-0.1396139567740403,0.08763089582510351,-0.25623605015888495,-0.3434668608950329,-0.4546242079243308,-0.4978171672848322,-0.17521088710164773,-0.18101386975065312,0.17927760896738398,0.12946908726912504,0.13496567186198236,0.07241403109607285,-0.18695475935332964,-0.017798907046711887,-0.15402727601574098,0.26290104536756614,-0.1364666100275481,-0.3329174185081823,-0.37880087242242383,-0.44215121571341315,-0.17382115290613767,-0.15920869125049533,-0.18076620449802183,-0.4060547698287685,-0.3405602482195797,0.09220738799653022,0.1365225798292557,-0.023086843534775248,0.10728874672137688,0.11991861347748758,-0.15538227653695064,0.15698961345324194,0.059275942044327644,0.08927290298047762,0.029626328880652694,0.21871677844343673,-0.3411229206545573,-0.40130528302525087,-0.32104998561221604,0.03729874178663825,-0.004052471453049628,-0.0772133661962815,0.07100535444096687,0.17311016494675055,-0.17055033853595147,0.20270620081781035,0.12599915440949552,0.11361276910766109,0.18105801327831353,0.30614823052744844,0.23664721311685805,0.18745859817857632,0.20053041929040735,0.10634008855285881,-0.36509971211360204,0.07485999435851871,0.009754376434730917,0.15606220701416895,-0.11673880059887566,-0.39978895467652936,-0.4680801088591803,-0.5289595802104913,-0.16038156542685028,-0.14681317292904336,0.1589551050832505,0.28331246399592186,0.08905492961224364,0.04874737548243485,-0.06035978717460032,-0.06129698433298764,0.02228200421418652,0.28233422769508326,-0.11738468260200327,-0.27490367725775944,-0.3993345718524087,-0.4770860296040386,-0.12292148652420073,-0.12102618732203735,-0.3287181354307261,-0.390438122957283,-0.2958382440599741,0.13516036820461969,0.12417169880759962,0.08228291724365253,0.3017931678973378,-0.04996240479135192,-0.15662085982375842,0.1369884166772275,0.09189289512563414,0.25440218109423135,0.039561211726674414,0.12295703256630602,-0.28153495037542375,-0.41237783473204676,-0.38202465820031223,0.02077710659080843,0.09933702171078933,0.014558447749269086,0.23723895404654877,0.15334775342731058,-0.059606778204192856,0.25316425294001765,0.22998881364803034,0.021302651822368845,0.13072347616386681,0.2170467202018841
I13,0.33231432361220953,0.24035566045265788,0.10827390021255401,0.10888925689523855,0.027542807344354665,0.41724950676835965,0.3367120572318003,1.0,0.41104128078268604,0.288506279368108,0.46442167925442124,0.24468374880479923,0.305963719652324,0.17341146259053516,0.4254711636841014,0.43019866411990054,-0.049368221281892444,-0.12019925005824898,0.4454258236722852,0.40496762533862635,0.46441568814225587,0.4230384304373623,0.4555745075375688,-0.008474736067866332,-0.08315387304557949,0.328246908728356,0.25166028676287355,0.4356586902333252,0.3270615458366576,0.21701792367901998,0.05824968914802269,-0.19077467792405536,0.35316690086200364,0.26793145636725413,0.3956925023481906,0.3844283826550456,0.38781867820420746,0.02581091647740965,-0.12505730470436055,0.4353820058491936,0.32892742785227574,0.2580358931275106,0.17629897647163006,0.40263916945437606,0.2772286302642893,0.2612863255202005,-0.12490758239518057,0.03354785882651413,-0.12327561792119869,0.11964127876265533,-0.05207648147203048,-0.24803629572013408,-0.183593328695911,-0.21003510293951583,-0.21338352760222712,-0.03346852179643657,0.1714351109052562,0.27878603195991847,0.15457121281110636,0.11094463890119899,0.03560379380274375,-0.2167205260708992,-0.17945819820075315,0.19583859823813382,-0.00523940390849119,-0.23745500368185937,-0.20130457551873385,-0.29099497538687197,-0.2065264307926991,-0.09090219629794227,-0.25823494306773737,-0.17895760619139,-0.2716575391422751,0.23776911565785985,0.007387046808054438,0.17396593345701086,0.4366973079776886,-0.1454612945259701,-0.22350761807742325,0.08206630352680448,0.20746974897050907,0.13202699124040843,-0.2728821489944237,0.3812661477042119,-0.2624569059285484,-0.28843223633636306,-0.15826776697497505,-0.12235921744905735,-0.01776151321480815,0.11360660990275942,0.30780882010747357,-0.07422361600022347,-0.2610736425202437,-0.07704662007272961,-0.08399743443006372,0.3505640257860685,-0.29711057548472863,0.33113189854794367,0.09475756515587075,0.25044268667186936,0.15172854936528132,0.19953974372371708,-0.08396116392789597,-0.23243346553500774,-0.18228870108451922,-0.1719501312772327,-0.0600400657436881,-0.3504812163548947,-0.1786569839139217,-0.1660783505577381,-0.218231270525024,-0.2028642560789093,0.3260307370343996,0.4213052055415448,-0.19122218214304906,0.037641118623788355,-0.12078204901024278,-0.021704261772196802,-0.3226689022249551,0.1284580421059631,0.08307322503783263,-0.1885356404237573,-0.32439266008761136,-0.25484548643748467,-0.24773927647757144,-0.1588162370287702,-0.24656013722075426,-0.20523994308910615,-0.26953590285250423,0.0880623901968428,-0.03923140607056941,0.05616403012352474,0.3778906026554062,-0.14718498108534617,-0.21348050067881066,-0.008198044521056245,0.2575659365856932,0.14608971034778825,-0.1545134273219379,0.23483164480614718,-0.3730474786709352,-0.22824250953889016,-0.34059158566455433,0.14757562108196226,-0.06966206934367626,-0.0555570827654068,0.13806371300275105,-0.21858493562979792,-0.25177819527715906,-0.08858519873996798,-0.1502651769568768,0.21557773580423098,-0.2293016923948841,0.1911276603550352
J13,0.3562529443248898,0.6007595564416448,0.29970617796382454,0.03848751029299567,0.3384049187210739,0.39078905853666046,0.24771534789814734,0.41104128078268604,1.0,0.5392205726204338,0.5225387185667334,0.420144144006259,0.3068604317625378,0.2489075470160683,0.45143964495738576,0.6297026664958337,-0.022148194222457476,-0.17970665527649862,0.45868162349704916,0.2621648097709476,0.47656694244911807,0.5627821692774729,0.5404902393400232,-0.02735597232774899,-0.15627189177028245,0.2153906579350653,0.19036976502402925,0.5077002164941198,0.48716425075159164,0.25481387330543975,0.10991929073971052,-0.24150087874455922,0.35521179405017417,0.5361584403687195,0.129674225930243,0.4482132156999436,0.6016062554652772,0.006499865734760872,-0.17102869013891447,0.3356023042880488,0.13475949412732544,0.11355482973897636,0.23200882535958017,0.4045093380122986,0.2897224376954863,0.19992512579565438,-0.12789504841915814,0.024583352802723692,-0.18236180337996366,0.25847572159923543,0.0461154258205629,-0.11456643673674662,-0.25477324923564065,-0.3216652074742815,-0.26062185076149696,-0.09046901849527414,0.42518561957383433,0.3841756461710379,-0.06586309846214612,-0.0555459933378372,0.03290727228140384,-0.23587696892443433,-0.15394960021253257,0.13869984166938926,-0.1455933303135729,-0.2775729990240533,-0.28317848392806644,-0.5139914915458571,-0.28827213500812604,-0.2061719675226325,-0.4319534102993346,-0.29139391333764325,-0.40199078146309797,0.14804042531647557,-0.04884086308921663,0.2777514670631279,0.6619075069648924,-0.14969116032395957,-0.33906570331001623,0.14455627275792723,0.22239498638792593,0.10588148015908917,-0.3119092026279414,0.4879352084614884,-0.3989625001870033,-0.3044135012896913,-0.24864556440997115,0.05352412587647086,0.040825278427968556,0.27020201371819647,0.6094178682982317,-0.24252034591498411,-0.29753505662999397,-0.06007366037897452,-0.20802294594529921,0.19097200371473383,-0.31713067666158606,0.23765431864869327,0.12832242246842682,0.4245104985054237,0.18367787568823937,0.19965726079394847,-0.020631354437809616,-0.1721705255525523,-0.20331563411869222,0.11405904343849525,-0.33385802804066605,-0.24518631713850297,-0.2824291996826655,-0.17433672130027877,-0.28139756386754916,-0.2118798778332678,0.40004300264397724,0.40394924035778523,-0.23527126673006374,-0.051862468763863835,-0.4641098177045597,0.09904444778399706,-0.32993556918157735,0.22652271654067188,0.00654287939478195,-0.2482587199861321,-0.4178087082502664,-0.4494427927287246,-0.34761760776468015,-0.21186984525670813,-0.331453240187587,-0.25105202349902234,-0.3018077327947847,-0.025048597686865636,-0.032019467987258625,0.09037955243088219,0.37315992343778975,0.13074059105976296,-0.2843970724412672,0.15046242109990826,0.31088733646111244,0.17254782057665263,-0.19219585723438054,0.43408182335139284,-0.3852180879727486,-0.17217757245571907,-0.2848288297035861,0.37511170809504657,0.06887258386820917,0.1318517437984397,0.32326104587268134,-0.16253839864134814,-0.24751499991849366,-0.04740037571830595,-0.24866691994264412,0.10875043263222926,-0.3226083741867751,0.12727621694755853
