oneb_Metadata_Treatment_Dose_Inhibitor_Dose,DMSO_0.100_DMSO_0.025,DMSO_0.100_DMSO_1.0,DMSO_0.100_Z-VAD-FMK_100.0,DMSO_0.100_Z-VAD-FMK_30.0,Disulfiram_0.100_DMSO_0.025,Disulfiram_1.000_DMSO_0.025,Disulfiram_2.500_DMSO_0.025,Disulfiram_2.5_DMSO_0.025,Flagellin_0.100_DMSO_0.00025,Flagellin_0.100_DMSO_0.025,Flagellin_1.000_DMSO_0.00025,Flagellin_1.000_DMSO_0.025,Flagellin_1.000_Disulfiram_1.0,H2O2_100.000_DMSO_0.025,H2O2_100.000_Disulfiram_1.0,H2O2_100.000_Z-VAD-FMK_100.0,LPS_0.010_DMSO_0.025,LPS_0.100_DMSO_0.025,LPS_1.000_DMSO_0.025,LPS_10.000_DMSO_0.025,LPS_10.000_Disulfiram_0.1,LPS_10.000_Disulfiram_1.0,LPS_10.000_Disulfiram_2.5,LPS_10.000_Z-VAD-FMK_100.0,LPS_100.000_DMSO_0.025,LPS_Nigericin_1.000_1.0_DMSO_0.025,LPS_Nigericin_1.000_10.0_DMSO_0.025,LPS_Nigericin_1.000_10.0_Disulfiram_1.0,LPS_Nigericin_1.000_10.0_Z-VAD-FMK_100.0,LPS_Nigericin_1.000_3.0_DMSO_0.025,LPS_Nigericin_100.000_1.0_DMSO_0.025,LPS_Nigericin_100.000_10.0_DMSO_0.025,LPS_Nigericin_100.000_3.0_DMSO_0.025,Thapsigargin_1.000_DMSO_0.025,Thapsigargin_10.000_DMSO_0.025,Topotecan_10.000_DMSO_0.025,Topotecan_20.000_DMSO_0.025,Topotecan_5.000_DMSO_0.025,media ctr_0_Media ctr_0.0,media ctr_0_Media_0.0
Flagellin_1.000_DMSO_0.00025,-0.16775225285009232,-0.4944807518465189,-0.32897747272919053,-0.40616644897628384,-0.30440758867476253,-0.12827481287496795,-0.48043228328167764,0.5108217778823109,0.4885828514151621,0.49179072402974666,1.0,0.4125647011948883,0.1145515987460423,-0.12738347459087876,0.17569986531800777,-0.10052466769336399,0.5968869606711453,0.6234418766735892,0.5799283391694452,0.5630103155210338,0.5763048920234165,0.38177822935583333,0.3831054275747112,-0.04616727325634765,0.7152029641505412,0.1322507163775081,-0.32559780758827084,0.12271044073703252,-0.45147443411273014,-0.3111577725673667,0.04553708493352984,-0.4369870781885543,-0.46000917588444984,0.2579104056189968,-0.3127058179082797,0.5051117482477183,-0.07128615824323876,0.1716258008432492,-0.32265152583031725,-0.3592122084659725
Flagellin_1.000_DMSO_0.025,-0.08228155548479806,0.007605237508211498,-0.09129759912554447,-0.19294039060358795,-0.06547028786966211,-0.195287370029059,-0.18962134076238749,-0.11630208695812433,0.5238511892584446,0.6948708426370304,0.4125647011948883,1.0,0.31272969570735754,-0.13208755941106554,0.15870362607694616,-0.08949305073110932,0.4952847457389991,0.6585434306873194,0.5678708303209995,0.4636316621689287,0.058802406569455484,0.04131044229914876,-0.015248701489807833,-0.1619849613990184,0.34635387611085094,-0.053379561985265375,-0.21091863917911946,-0.11866303099005071,-0.22540879149278847,-0.20326255761740655,-0.15565632510157743,-0.16524774210442014,-0.20681072878532283,-0.0952935456083849,-0.13465988115543928,-0.0370311881349721,-0.14255054079418011,-0.14681642092104474,-0.040835335540737906,0.15408232211858675
Flagellin_1.000_Disulfiram_1.0,-0.3944761475720559,0.08502354618177088,0.5001337433138846,0.5366796765443632,-0.07089172144698053,-0.375646875665831,-0.23042901223838327,-0.1438235972146587,0.0385122909821795,0.16667279078560357,0.1145515987460423,0.31272969570735754,1.0,-0.40557527483446937,-0.16919605034077023,0.4684811899216886,0.4404099711383287,0.450428346286257,0.3538702859852928,0.6092216261343751,-0.052116447646120244,0.5819132266759285,0.4054161842723702,0.4242132235293749,0.15223502431207583,-0.43922442818984475,-0.48041406348052734,-0.17733004659319246,0.4362834967141104,-0.5479126620282533,0.052500531710170946,-0.5231310639615979,-0.3448665317975967,-0.053228733304547665,0.27050969273093817,-0.3207340938783188,-0.2952853201671081,-0.42535261024157167,-0.3063459229176245,-0.23234590382471668
H2O2_100.000_DMSO_0.025,0.8433195416834822,0.4554546251261926,-0.35284282323697647,-0.36059194059908395,0.7055120683220298,0.7929295106757966,0.6505430305669117,-0.06697042844997379,0.24802628320061124,0.02282675325244693,-0.12738347459087876,-0.13208755941106554,-0.40557527483446937,1.0,0.45181062238284575,-0.4050350950456792,-0.3524161906354978,-0.34434873660745396,-0.3003044399435937,-0.45453090115400174,-0.312287024750814,-0.627325758603172,-0.43907391050236916,-0.47124991814126305,-0.4603809039292542,-0.29262274818824535,-0.10438406383826396,-0.4113281450869257,-0.4183074743183933,-0.13592833968149606,-0.6244381524075484,0.02724199420498397,-0.11269780207988361,0.25972084667350087,0.0585153210180968,0.28204437169425756,0.772752677018239,0.6551963485591182,0.7862247358062922,0.5638437549089762
H2O2_100.000_Disulfiram_1.0,0.4643512224639447,0.14578974733230415,-0.4377785549576984,-0.39474848628607845,0.39446380283688953,0.4981124283623594,0.2763562332626642,0.23117803518480481,0.34918915711628146,0.30461168778689424,0.17569986531800777,0.15870362607694616,-0.16919605034077023,0.45181062238284575,1.0,-0.4195931883910293,-0.005252674064548964,0.01582694096315946,0.026963733079576602,-0.12301544043585093,0.043606088295565455,-0.2777006421120766,-0.2988022951564949,-0.4736529280450609,-0.035036633507567964,-0.06932194969975265,-0.07839131420536632,-0.20689640334024753,-0.4981996114237908,-0.12203539095608265,-0.3316757203899167,-0.09442785787038997,-0.1827499116415029,0.10681089076542384,-0.1793322872493604,0.3884204568809698,0.4148156864555038,0.4509565213787435,0.42970330097055326,0.23315735438147425
H2O2_100.000_Z-VAD-FMK_100.0,-0.5485011586913344,0.04354448110430422,0.8986622705817247,0.7844509887007379,-0.29017555774691844,-0.3923012225184505,-0.10997559087623812,-0.18736146370512383,-0.40596099092900595,-0.1874680712794143,-0.10052466769336399,-0.08949305073110932,0.4684811899216886,-0.4050350950456792,-0.4195931883910293,1.0,-0.13414572677655132,-0.06341028921396817,-0.10942692226435936,0.20156513334937254,0.03892640130195535,0.33474434917930584,0.33289009038424744,0.8713183536566548,-0.04103373501659835,-0.2332935599934489,-0.3267369105539641,0.30876615746330827,0.6285807972254542,-0.3202275545319508,0.07789824185593704,-0.41590400346426637,-0.3460669809324958,-0.07712704382309761,0.295954279196836,-0.26914325329586625,-0.3943044555088125,-0.4146113563526636,-0.43076871741064343,-0.3666454406282566
LPS_0.010_DMSO_0.025,-0.27352381412325166,-0.4273967137562397,-0.23497680491932216,-0.2164533057905859,-0.19781267957457366,-0.2646018544848916,-0.5280087783449454,0.3311670183418261,0.4473133070401844,0.5016121784208509,0.5968869606711453,0.4952847457389991,0.4404099711383287,-0.3524161906354978,-0.005252674064548964,-0.13414572677655132,1.0,0.8643357683371918,0.8499663304778513,0.828447769594104,0.38835681581273107,0.5703243589870184,0.5073197526622604,-0.00992299960380607,0.7132490643533548,-0.1578095012025189,-0.47039158422454685,-0.12783131335116332,-0.18972484442090926,-0.4454794318369024,0.21528936636780574,-0.48275918255823036,-0.38516309209637184,0.2319187159809945,-0.21088547481729547,0.24560998338716714,-0.16980072712629327,-0.033069276192027736,-0.35025314695941123,-0.33482642267627916
LPS_0.100_DMSO_0.025,-0.2862362791932384,-0.328138530106745,-0.14682362489464856,-0.16771408571732885,-0.20007593404610774,-0.3490849978519559,-0.4965998590532617,0.21461544555741402,0.5106864103912934,0.5904565752209677,0.6234418766735892,0.6585434306873194,0.450428346286257,-0.34434873660745396,0.01582694096315946,-0.06341028921396817,0.8643357683371918,1.0,0.8365383518483847,0.8213784047238267,0.3532951203243873,0.47632763438815806,0.4084590143316326,-0.003585822615569989,0.6802031821084241,-0.14576209153886016,-0.46286666163194523,-0.06793444312472786,-0.17514365389005412,-0.420229106638444,0.10263275496385833,-0.465451396883618,-0.4009407694289406,0.13261239879419362,-0.23095131555873324,0.1856518377009913,-0.1857882770104716,-0.08642006852592798,-0.3188105133248982,-0.21083598790902103
LPS_1.000_DMSO_0.025,-0.2452340365764865,-0.41967654904797,-0.1826344038479479,-0.23519603960237445,-0.18326487611225545,-0.19640843497166197,-0.3954293604486209,0.1796353007976511,0.48937268122264777,0.6189767089671792,0.5799283391694452,0.5678708303209995,0.3538702859852928,-0.3003044399435937,0.026963733079576602,-0.10942692226435936,0.8499663304778513,0.8365383518483847,1.0,0.8033943452529375,0.4224269315180227,0.4261472418345029,0.46475374150541965,-0.06710864478347829,0.6532768874370836,-0.12801787585863214,-0.459413650834202,-0.008558902471580868,-0.2735405230309155,-0.42614938379573664,0.17095562714178258,-0.3940398970001111,-0.3679318877009397,0.10120320292956676,-0.263340705495375,0.2411218661251022,-0.23932248786280996,-0.021992890013605406,-0.2911499096802265,-0.23579431195773307
LPS_10.000_DMSO_0.025,-0.46239265429937637,-0.39841871173095167,0.06658714708835532,0.07451446769546302,-0.3133356381267269,-0.40808112209704483,-0.5192320269894191,0.25032805230784877,0.27932996418102485,0.4098917442107222,0.5630103155210338,0.4636316621689287,0.6092216261343751,-0.45453090115400174,-0.12301544043585093,0.20156513334937254,0.828447769594104,0.8213784047238267,0.8033943452529375,1.0,0.4465108542974893,0.6677256540905998,0.615853716551997,0.2401636305312946,0.6811256872110232,-0.24449669529989893,-0.5813267582421815,-0.004011203875223754,0.03321646356759167,-0.5659281390403845,0.2265846287159101,-0.5932930484256664,-0.4786064413152392,0.18528139102714822,-0.10746090736062017,0.12598339686487028,-0.31740361632415853,-0.16861657915525471,-0.48843621098672413,-0.42350987770472953
